time,wx (rad/s),wy (rad/s),wz (rad/s)
50.084244,-0.00,-0.00,0.00
50.085939,-0.00,-0.00,0.00
50.087769,-0.00,-0.00,0.00
50.091260,-0.00,-0.00,0.00
50.093861,-0.00,-0.00,0.00
50.096113,-0.00,0.00,0.00
50.097191,-0.00,0.00,0.00
50.099426,-0.00,-0.00,0.00
50.101978,-0.00,0.00,0.00
50.104595,-0.00,-0.00,0.00
50.110336,-0.00,-0.00,0.00
50.111114,-0.00,-0.00,0.00
50.112072,-0.00,0.00,-0.00
50.114809,-0.00,-0.00,-0.00
50.118242,0.00,-0.00,-0.00
50.120446,0.00,0.00,0.00
50.124448,-0.00,0.00,-0.00
50.125233,-0.00,0.00,-0.00
50.126994,0.00,0.00,0.00
50.130976,0.00,0.00,-0.00
50.132823,-0.00,0.00,-0.00
50.134555,0.00,0.00,-0.00
50.137132,-0.00,0.00,-0.00
50.140948,-0.00,0.00,-0.00
50.143211,-0.00,0.00,-0.00
50.145327,0.00,0.00,-0.00
50.147011,-0.00,0.00,-0.00
50.149235,-0.00,0.00,-0.00
50.152180,0.00,0.00,-0.00
50.157605,0.00,0.00,-0.00
50.158578,0.00,0.01,-0.00
50.159362,-0.00,0.01,-0.00
50.161737,-0.00,0.00,-0.00
50.164650,0.00,0.00,-0.00
50.167850,0.00,0.00,-0.00
50.169660,-0.00,0.00,-0.00
50.173195,0.00,0.01,-0.00
50.174633,0.00,0.00,-0.00
50.178032,0.00,0.00,-0.00
50.180620,0.00,0.00,-0.00
50.181844,-0.00,0.00,-0.00
50.183923,0.00,0.00,-0.00
50.186785,-0.00,0.00,0.00
50.190937,0.00,0.00,-0.00
50.192387,0.00,-0.00,-0.00
50.193579,-0.00,-0.00,-0.00
50.196792,-0.00,0.00,-0.00
50.198659,0.00,-0.00,0.00
50.202370,0.00,0.00,-0.00
50.204805,-0.00,0.00,0.00
50.214506,-0.00,-0.00,-0.00
50.215705,0.00,-0.00,0.00
50.216169,0.00,0.00,0.00
50.216996,-0.00,-0.00,0.00
50.219750,-0.00,0.00,0.00
50.220219,-0.00,0.00,0.00
50.221176,0.00,0.00,0.00
50.224216,-0.00,0.00,0.00
50.227261,-0.00,0.00,0.00
50.229004,-0.01,0.00,0.00
50.230465,-0.00,0.00,0.00
50.233528,0.00,0.00,0.00
50.235595,-0.00,0.00,0.00
50.240789,-0.00,0.00,0.00
50.241253,-0.00,0.00,0.00
50.242651,-0.00,0.00,0.00
50.245335,0.00,0.00,0.00
50.247751,-0.00,-0.00,0.00
50.251315,-0.00,0.00,0.00
50.253610,0.00,0.00,0.00
50.257604,-0.00,0.00,-0.00
50.258996,-0.00,0.00,0.00
50.260817,-0.00,0.00,0.00
50.264223,-0.00,-0.00,0.00
50.265705,0.00,-0.00,-0.00
50.267779,-0.00,-0.00,-0.00
50.270424,-0.00,0.00,-0.00
50.274489,-0.00,0.00,-0.00
50.276378,-0.00,0.00,-0.00
50.277634,-0.00,0.00,-0.00
50.280249,-0.00,0.00,-0.00
50.282815,0.00,0.00,-0.00
50.286025,-0.00,0.00,-0.00
50.291988,-0.00,0.00,-0.00
50.293148,-0.00,0.00,-0.00
50.293590,-0.00,0.00,-0.00
50.295077,0.00,0.00,-0.00
50.298996,-0.00,0.00,-0.00
50.302136,-0.00,0.00,-0.00
50.302622,-0.00,0.00,0.00
50.304722,-0.00,0.00,-0.00
50.314329,-0.00,0.00,-0.00
50.315250,-0.00,0.00,-0.00
50.316958,-0.00,-0.00,-0.00
50.317659,-0.00,-0.00,-0.00
50.318058,-0.00,-0.00,-0.00
50.319791,-0.00,-0.00,-0.00
50.323411,-0.00,-0.00,-0.00
50.325598,-0.00,-0.00,-0.00
50.327294,-0.00,-0.00,0.00
50.329102,-0.01,0.00,0.00
50.331785,-0.01,-0.00,0.00
50.335271,-0.00,-0.00,0.00
50.337471,-0.00,-0.00,0.00
50.341353,-0.00,-0.00,0.00
50.342475,-0.00,-0.00,0.00
50.344660,-0.00,-0.00,0.00
50.347831,-0.00,-0.00,0.00
50.349831,-0.00,-0.00,0.00
50.351661,-0.00,-0.00,0.00
50.354182,-0.00,-0.00,0.00
50.358235,-0.00,-0.00,0.00
50.360565,0.00,-0.00,0.00
50.361655,-0.00,-0.00,0.00
50.364268,-0.00,-0.00,0.00
50.366705,-0.00,-0.00,0.00
50.370655,-0.00,-0.00,0.00
50.375329,-0.00,-0.00,0.00
50.376370,-0.00,-0.00,0.00
50.377011,0.00,-0.00,0.00
50.378762,-0.00,-0.00,0.00
50.382432,0.00,-0.00,0.00
50.384622,0.00,-0.00,0.00
50.386069,0.00,-0.00,-0.00
50.391696,0.00,-0.00,-0.00
50.392172,0.00,0.00,-0.00
50.395205,0.00,-0.00,-0.00
50.397860,0.00,0.00,-0.00
50.398527,0.00,0.00,-0.00
50.400803,0.00,0.00,-0.00
50.403378,-0.00,0.00,-0.00
50.415010,0.00,0.00,-0.00
50.415981,-0.00,0.00,-0.00
50.416348,0.00,0.00,-0.00
50.416851,0.00,0.00,-0.00
50.417208,0.00,0.00,-0.00
50.419718,-0.00,0.00,-0.00
50.425521,0.00,0.00,-0.00
50.426727,0.00,0.00,-0.00
50.427412,0.00,-0.00,-0.00
50.428142,0.00,0.00,-0.00
50.431822,0.00,0.00,-0.00
50.433390,0.00,-0.00,-0.00
50.435333,0.00,0.00,-0.00
50.438065,-0.00,0.00,-0.00
50.441623,0.00,-0.00,-0.00
50.444979,0.00,-0.00,-0.00
50.445617,-0.00,-0.00,-0.00
50.447938,0.00,-0.00,0.00
50.450762,-0.00,-0.00,-0.00
50.454266,-0.00,-0.00,-0.00
50.457712,0.00,-0.00,-0.00
50.458593,0.00,-0.00,-0.00
50.461463,-0.00,-0.00,-0.00
50.463209,0.00,-0.00,-0.00
50.466947,0.00,-0.00,-0.00
50.469307,-0.00,0.00,0.00
50.470384,-0.00,-0.00,0.00
50.474485,-0.00,-0.00,0.00
50.475493,-0.00,-0.00,0.00
50.478777,0.00,-0.00,0.00
50.481776,0.00,0.00,0.00
50.482457,-0.00,0.00,0.00
50.485323,-0.00,0.00,0.00
50.487557,-0.00,0.00,0.00
50.491738,-0.00,0.00,0.00
50.494247,-0.00,0.00,0.00
50.494750,-0.00,0.00,0.00
50.497674,-0.00,0.00,0.00
50.499667,-0.00,0.00,0.00
50.503308,-0.00,0.00,0.00
50.514443,-0.00,0.01,0.00
50.515722,-0.00,0.00,-0.00
50.516242,0.00,0.01,0.00
50.516768,-0.00,0.00,0.00
50.517235,-0.00,0.00,0.00
50.518447,0.00,0.01,-0.00
50.519592,-0.00,0.01,-0.00
50.525359,-0.00,0.01,0.00
50.526339,-0.00,0.01,-0.00
50.527872,-0.00,0.01,-0.00
50.529862,-0.00,0.01,-0.00
50.531551,0.00,0.01,-0.00
50.534435,0.00,0.01,-0.00
50.537734,0.00,0.01,-0.00
50.541757,0.00,0.01,-0.00
50.544181,0.00,0.01,-0.00
50.544502,-0.00,0.01,-0.00
50.546418,0.00,0.01,-0.00
50.550907,0.00,0.01,-0.00
50.553025,0.00,0.01,-0.00
50.554116,0.00,0.01,-0.00
50.557995,0.00,0.01,-0.00
50.559596,0.00,0.01,-0.00
50.562961,-0.00,0.00,-0.00
50.564833,-0.00,0.00,-0.00
50.566417,-0.00,0.00,-0.00
50.569105,0.00,0.00,-0.00
50.571603,-0.00,0.00,-0.00
50.575076,0.00,0.00,-0.00
50.577607,0.00,0.00,-0.00
50.578903,-0.00,0.00,-0.00
50.581514,-0.00,0.00,-0.00
50.583490,0.00,0.00,-0.00
50.587903,0.00,0.00,-0.00
50.591672,0.00,-0.00,-0.00
50.592601,-0.00,0.00,-0.00
50.593562,-0.00,0.00,0.00
50.596289,0.00,-0.00,0.00
50.599648,-0.00,-0.00,0.00
50.602521,-0.00,0.00,0.00
50.603448,-0.00,-0.00,0.00
50.607945,-0.00,-0.00,0.00
50.608737,-0.00,-0.00,0.00
50.612364,-0.00,-0.00,0.00
50.614546,-0.00,-0.00,0.00
50.615747,-0.00,-0.00,0.00
50.618220,-0.00,-0.00,0.00
50.621178,-0.00,-0.00,0.00
50.632909,-0.00,-0.00,0.00
50.634220,-0.00,-0.00,0.00
50.634849,-0.00,-0.00,0.00
50.635253,-0.00,-0.00,0.00
50.635692,-0.00,-0.00,0.00
50.637626,-0.00,-0.00,0.00
50.643612,-0.00,-0.00,0.00
50.644766,-0.00,-0.00,-0.00
50.645159,-0.00,-0.00,0.00
50.646922,-0.00,0.00,-0.00
50.648472,-0.00,-0.00,-0.00
50.650726,-0.00,0.00,-0.00
50.652579,-0.00,0.00,-0.00
50.657395,-0.00,-0.00,-0.00
50.658839,-0.00,-0.00,-0.00
50.660776,-0.00,-0.00,-0.00
50.662267,-0.00,0.00,-0.00
50.665756,-0.00,-0.00,-0.00
50.667378,-0.00,0.00,-0.00
50.670848,-0.01,0.00,-0.00
50.674669,-0.00,-0.00,-0.00
50.675240,-0.00,0.00,-0.00
50.677246,-0.00,0.00,-0.00
50.679646,-0.01,0.00,-0.00
50.682923,-0.00,0.00,-0.00
50.685840,-0.00,-0.00,-0.01
50.686753,-0.00,-0.00,-0.00
50.691477,-0.00,-0.00,-0.01
50.692203,0.00,-0.00,-0.00
50.696780,-0.00,-0.00,-0.00
50.698183,-0.00,-0.00,-0.00
50.700085,-0.00,-0.00,-0.00
50.702928,-0.00,-0.00,-0.00
50.706780,-0.00,-0.00,-0.00
50.708999,-0.00,-0.00,-0.00
50.710482,-0.00,-0.00,-0.00
50.713296,-0.00,-0.00,-0.00
50.715541,-0.00,-0.00,-0.00
50.718947,-0.01,-0.00,-0.00
50.722200,0.00,-0.00,-0.00
50.722437,-0.00,-0.00,-0.00
50.724234,-0.00,-0.00,-0.00
50.728306,-0.00,-0.00,-0.00
50.731890,0.00,-0.00,-0.00
50.733817,-0.00,-0.00,-0.00
50.734051,-0.00,-0.01,-0.00
50.737557,-0.00,-0.01,-0.00
50.739300,-0.00,-0.01,0.00
50.745106,-0.00,-0.01,0.00
50.745674,-0.01,-0.01,0.00
50.746892,-0.01,-0.01,0.00
50.749471,-0.00,-0.01,0.00
50.752718,-0.00,-0.01,0.00
50.755861,-0.00,-0.00,0.00
50.759063,-0.01,-0.01,0.00
50.760359,-0.01,-0.00,0.00
50.761781,-0.00,-0.00,0.00
50.764868,-0.01,-0.00,0.00
50.768419,-0.00,-0.00,0.00
50.770709,-0.00,-0.00,0.00
50.772251,-0.00,-0.00,0.00
50.773681,-0.00,0.00,0.00
50.777328,-0.00,0.00,-0.00
50.780281,-0.00,0.00,0.00
50.783385,-0.00,-0.00,-0.00
50.783639,-0.00,0.00,-0.00
50.787270,0.00,-0.00,-0.00
50.791108,-0.00,0.00,-0.00
50.792995,-0.00,0.00,-0.00
50.794901,0.00,-0.00,-0.00
50.796156,-0.00,0.00,-0.00
50.799191,-0.00,0.00,-0.00
50.801571,-0.00,0.00,-0.00
50.804401,0.00,0.00,-0.00
50.807565,-0.00,0.00,-0.00
50.808484,-0.00,0.00,-0.00
50.810824,0.00,0.00,-0.00
50.814828,0.00,0.00,-0.00
50.817105,0.00,0.00,-0.00
50.818090,-0.00,0.00,-0.00
50.820382,0.00,0.00,-0.00
50.824678,0.00,0.00,-0.00
50.826988,0.00,0.00,-0.00
50.829283,0.00,0.00,-0.00
50.830461,0.00,0.00,-0.00
50.832638,0.00,0.00,-0.00
50.835262,-0.00,0.00,-0.00
50.841218,-0.00,0.00,-0.00
50.842124,-0.00,0.00,-0.00
50.842742,-0.00,0.00,-0.00
50.845160,0.00,0.00,-0.00
50.847841,0.00,0.00,-0.00
50.851774,-0.00,0.00,0.00
50.853663,0.00,0.00,-0.00
50.857164,0.00,0.00,-0.00
50.858776,-0.00,0.00,0.00
50.860181,0.00,0.00,0.00
50.864391,0.00,0.00,0.00
50.866391,0.00,0.00,0.00
50.867561,0.00,0.00,0.00
50.870065,-0.00,0.00,0.00
50.874777,-0.00,0.00,0.00
50.877199,-0.00,0.00,0.00
50.878502,-0.00,0.00,0.00
50.879740,0.00,0.00,0.00
50.882165,0.00,0.00,0.00
50.885090,0.00,0.00,0.00
50.898617,-0.00,0.00,0.00
50.899581,0.00,0.00,0.00
50.900039,-0.00,0.00,0.00
50.900469,0.00,0.00,0.00
50.900886,0.00,-0.00,-0.00
50.901306,-0.00,0.00,-0.00
50.902406,-0.00,-0.00,-0.00
50.904544,0.00,0.00,-0.00
50.910738,-0.00,0.00,-0.00
50.911489,0.00,-0.00,-0.00
50.913258,-0.00,-0.00,-0.00
50.914087,-0.00,0.00,-0.00
50.916487,0.00,-0.00,-0.00
50.918834,0.00,0.00,-0.00
50.924478,0.00,0.00,-0.00
50.925569,-0.00,-0.00,-0.00
50.926472,0.00,0.00,-0.00
50.928947,-0.00,0.00,-0.00
50.931929,0.00,0.00,-0.00
50.935141,-0.00,0.00,-0.00
50.937836,0.00,0.00,-0.00
50.941936,0.00,-0.00,-0.00
50.942828,0.00,0.00,-0.00
50.944664,-0.00,-0.00,-0.01
50.947858,0.00,0.00,-0.00
50.950305,0.00,0.00,-0.00
50.951192,0.00,0.00,-0.00
50.953782,0.00,0.00,-0.00
50.959786,0.00,0.00,-0.00
50.960579,-0.00,0.00,-0.00
50.962705,-0.00,0.00,-0.00
50.963734,0.00,-0.00,-0.00
50.966171,-0.00,-0.00,-0.00
50.968776,-0.00,-0.00,-0.00
50.974733,-0.00,-0.00,-0.00
50.976166,-0.00,-0.00,-0.00
50.976753,0.00,-0.00,-0.00
50.978713,0.00,-0.00,-0.00
50.981888,-0.00,-0.00,-0.00
50.984615,-0.00,-0.00,-0.00
50.986825,-0.00,-0.00,-0.00
50.988789,-0.00,-0.00,-0.00
50.999080,-0.00,-0.01,-0.00
51.000266,-0.00,-0.00,-0.00
51.000701,-0.00,-0.00,-0.00
51.001083,-0.00,-0.00,-0.00
51.001674,-0.00,-0.01,-0.00
51.003411,-0.00,-0.01,-0.00
51.008640,-0.00,-0.00,-0.00
51.009452,-0.00,-0.00,-0.00
51.010778,-0.00,-0.01,-0.00
51.012642,-0.00,-0.01,-0.00
51.015028,-0.01,0.00,-0.01
51.018743,-0.00,-0.00,0.00
51.021266,0.01,-0.01,0.00
51.024664,-0.01,-0.00,0.00
51.025164,-0.01,-0.00,0.00
51.028064,-0.01,-0.00,0.00
51.031236,-0.00,-0.00,0.00
51.033763,-0.00,-0.00,0.00
51.035152,-0.00,-0.00,0.00
51.037630,-0.00,-0.00,0.00
51.041347,-0.00,-0.00,0.00
51.043620,-0.00,-0.00,-0.00
51.046477,-0.00,-0.00,-0.00
51.047939,-0.00,-0.00,-0.00
51.050214,-0.00,0.00,-0.00
51.052612,-0.00,-0.00,-0.00
51.057384,-0.00,0.00,-0.00
51.058949,-0.00,0.00,-0.00
51.060016,-0.00,0.00,-0.00
51.062560,-0.00,0.00,0.00
51.065157,-0.00,0.00,0.00
51.069354,-0.00,0.00,-0.00
51.070911,-0.00,-0.00,-0.00
51.075022,-0.00,-0.00,-0.00
51.075548,-0.00,-0.00,-0.00
51.078317,-0.00,0.00,-0.00
51.080890,-0.00,-0.00,-0.00
51.082591,-0.00,-0.00,-0.00
51.084279,-0.00,-0.00,-0.00
51.086897,-0.00,-0.00,-0.00
51.095850,-0.00,-0.00,0.00
51.096979,-0.00,-0.00,0.00
51.097391,-0.00,-0.00,0.00
51.097757,-0.00,-0.00,0.00
51.099501,0.01,-0.00,0.00
51.101769,-0.00,-0.00,0.00
51.104619,0.00,-0.00,0.00
51.107891,-0.00,-0.00,0.00
51.109877,0.00,-0.00,0.00
51.111876,0.00,-0.00,0.00
51.115542,0.00,-0.00,0.00
51.117496,0.01,-0.00,-0.00
51.118953,0.00,-0.00,0.00
51.125378,0.00,-0.00,0.00
51.126023,-0.00,-0.00,0.00
51.127743,0.00,-0.00,0.00
51.130412,-0.00,-0.00,0.00
51.131401,0.00,-0.00,0.00
51.134404,0.00,-0.00,0.00
51.136785,0.00,-0.00,0.00
51.141508,0.00,-0.00,0.00
51.144299,0.00,-0.00,0.00
51.144734,0.00,-0.00,0.00
51.146954,0.00,-0.00,0.00
51.148858,0.01,-0.00,0.00
51.152489,0.00,-0.00,0.00
51.154694,0.00,-0.00,0.00
51.158611,0.00,-0.00,0.00
51.159552,-0.00,-0.00,0.00
51.161693,0.00,-0.00,0.00
51.165099,0.01,-0.00,0.00
51.166456,0.00,-0.00,0.00
51.168598,0.00,-0.00,0.00
51.171154,0.00,0.00,0.00
51.175038,-0.00,0.00,0.00
51.177694,0.00,0.00,0.00
51.178715,-0.00,0.00,0.00
51.181140,-0.00,0.00,0.00
51.183712,-0.00,0.00,-0.00
51.187833,0.00,0.00,-0.00
51.191484,-0.00,0.00,-0.00
51.192281,0.00,0.00,-0.00
51.193228,-0.00,0.00,-0.00
51.195890,-0.00,0.00,-0.00
51.199621,0.00,0.00,-0.00
51.202127,0.00,0.00,-0.00
51.203229,-0.00,0.00,-0.00
51.208920,0.00,0.00,-0.00
51.209484,-0.00,0.00,-0.00
51.212183,0.00,0.00,-0.00
51.214343,0.00,0.00,-0.00
51.215380,0.00,0.00,-0.00
51.217803,-0.00,0.00,-0.00
51.220476,0.00,0.00,-0.00
51.232232,0.00,0.00,-0.00
51.233252,0.00,0.00,-0.00
51.233670,0.00,0.00,-0.00
51.234146,0.00,0.00,-0.00
51.234520,0.00,0.00,-0.00
51.237242,0.00,0.00,-0.00
51.242361,0.00,0.00,-0.00
51.243100,0.00,0.00,0.00
51.243346,-0.00,0.00,-0.00
51.245046,0.00,0.00,-0.00
51.248663,-0.00,0.00,-0.00
51.250719,-0.00,0.00,-0.00
51.252135,0.00,0.00,0.00
51.254587,0.00,0.00,-0.00
51.257715,0.00,0.00,0.00
51.260755,0.00,-0.00,-0.00
51.262557,0.00,0.00,0.00
51.264895,0.00,-0.00,0.00
51.267241,-0.00,0.00,0.00
51.271368,0.00,-0.00,0.00
51.274479,0.00,-0.00,0.00
51.275132,0.00,0.00,0.00
51.277377,0.00,-0.00,0.00
51.279545,-0.00,-0.00,-0.00
51.283617,0.00,-0.00,0.00
51.285796,-0.00,0.00,0.00
51.287814,0.00,0.00,0.00
51.291897,-0.00,0.00,0.00
51.292971,0.00,0.00,0.00
51.296291,0.00,0.00,0.00
51.297992,-0.00,0.00,0.00
51.299226,0.00,0.00,-0.00
51.301893,-0.00,0.00,0.00
51.304306,0.00,-0.00,0.00
51.308280,0.00,0.00,-0.00
51.310988,-0.00,0.00,0.00
51.311670,0.00,-0.00,0.00
51.314398,-0.00,0.00,0.00
51.316750,0.00,0.00,0.00
51.320483,-0.00,-0.00,-0.00
51.332020,-0.00,0.00,-0.00
51.333683,-0.00,0.00,-0.00
51.334234,0.00,0.00,0.00
51.334647,0.00,-0.00,0.00
51.335165,0.00,0.00,-0.00
51.335674,0.00,0.00,-0.00
51.336478,0.00,-0.00,0.00
51.338949,0.00,-0.00,0.00
51.343242,0.00,0.00,-0.00
51.345136,0.00,0.00,0.00
51.346825,0.00,0.00,0.00
51.348551,0.00,-0.00,0.00
51.351484,0.00,0.00,0.00
51.354641,0.00,-0.00,-0.00
51.360087,0.00,0.00,-0.00
51.361072,0.00,0.00,-0.00
51.361542,-0.00,0.00,-0.00
51.363389,-0.00,0.00,-0.00
51.368055,-0.00,0.00,-0.00
51.370065,-0.00,0.00,-0.00
51.371334,-0.00,0.00,0.00
51.374683,-0.00,0.00,-0.00
51.377058,0.00,0.00,0.00
51.379605,-0.00,0.00,0.00
51.381773,-0.00,0.00,0.00
51.383320,-0.00,0.00,0.00
51.385839,-0.00,0.00,0.00
51.388232,-0.00,0.00,0.00
51.392095,-0.00,0.00,0.00
51.394249,-0.00,0.00,0.00
51.395810,-0.00,0.00,0.00
51.398149,-0.00,0.00,0.00
51.400750,-0.00,0.00,0.00
51.404130,-0.00,-0.00,0.00
51.407977,-0.00,0.00,0.00
51.408863,-0.00,-0.00,0.00
51.410493,-0.01,0.00,0.00
51.413232,-0.00,0.00,0.00
51.416686,-0.00,0.00,0.00
51.418868,-0.00,0.00,0.00
51.420502,-0.00,-0.00,0.00
51.424808,-0.00,0.00,0.00
51.425715,-0.00,-0.00,0.00
51.429052,-0.00,-0.00,0.00
51.431455,-0.00,-0.00,0.00
51.432744,-0.00,-0.00,0.00
51.435157,-0.00,-0.00,0.00
51.438556,0.00,-0.00,0.00
51.442008,-0.00,0.00,0.00
51.443059,-0.00,0.00,0.00
51.445197,0.00,-0.00,0.00
51.447601,-0.00,-0.00,0.00
51.450920,-0.00,0.00,0.00
51.453799,0.00,-0.00,0.00
51.455170,0.00,0.00,0.00
51.458390,0.00,-0.00,0.00
51.459976,0.00,-0.00,-0.00
51.464037,0.00,-0.00,0.00
51.465371,0.00,-0.00,0.00
51.467686,0.00,0.00,-0.00
51.470489,0.00,-0.00,-0.00
51.482266,0.00,0.00,-0.00
51.483177,0.00,-0.00,0.00
51.483706,0.00,-0.00,-0.00
51.484150,-0.00,0.00,0.00
51.484568,0.00,-0.00,0.00
51.487550,0.00,-0.00,0.00
51.487819,0.00,0.00,0.00
51.491588,0.00,-0.00,0.00
51.492480,0.00,-0.00,0.00
51.494178,0.00,-0.00,0.00
51.497327,0.00,-0.00,0.00
51.500581,0.00,-0.00,0.00
51.502654,0.00,-0.00,0.00
51.504036,0.00,-0.00,0.00
51.507788,-0.00,-0.00,0.00
51.509217,0.01,-0.00,0.01
51.513069,0.01,-0.00,0.00
51.515445,-0.00,-0.00,0.00
51.516502,0.00,-0.00,0.00
51.519245,-0.00,-0.00,0.00
51.521391,0.00,-0.00,0.01
51.525720,0.00,-0.00,0.00
51.527752,0.00,-0.00,0.00
51.529048,0.00,-0.00,0.00
51.531507,0.00,-0.00,0.00
51.534861,-0.00,-0.00,0.00
51.537711,-0.00,0.00,0.00
51.541396,-0.00,0.00,0.00
51.542237,0.00,-0.00,0.00
51.543833,0.00,-0.00,0.00
51.548083,-0.00,0.00,0.00
51.549733,-0.00,0.00,0.00
51.551599,0.00,0.00,0.00
51.553728,0.00,0.00,0.00
51.558772,-0.00,0.00,0.00
51.559930,-0.00,0.00,0.00
51.561924,0.00,0.00,0.00
51.563295,0.00,0.00,0.00
51.565772,-0.00,0.00,0.00
51.568696,-0.00,0.00,0.00
51.573833,0.00,0.00,-0.00
51.574629,0.00,0.00,0.00
51.575899,-0.00,0.00,0.00
51.578458,-0.00,0.00,0.00
51.581124,0.00,0.00,0.00
51.584591,0.00,0.00,-0.00
51.586870,-0.00,0.00,-0.00
51.588102,0.00,0.00,0.00
51.591518,0.00,0.00,-0.00
51.593299,0.00,0.00,-0.00
51.597401,0.00,0.00,0.00
51.598941,0.00,0.00,-0.00
51.600408,0.00,-0.00,0.00
51.603328,0.01,-0.00,0.00
51.607096,0.00,-0.00,0.00
51.609101,0.00,0.00,0.00
51.611634,0.00,0.00,0.00
51.612651,0.01,-0.00,0.00
51.615425,0.00,0.00,0.00
51.618624,0.00,-0.00,0.00
51.621605,0.00,-0.00,0.00
51.632772,0.00,-0.00,0.00
51.633695,0.00,0.00,0.00
51.634096,0.00,0.00,0.00
51.634605,-0.00,0.00,0.00
51.634994,0.00,0.00,0.00
51.635408,0.00,0.00,0.01
51.637911,-0.00,0.00,0.00
51.643044,0.00,0.00,0.00
51.644092,-0.00,0.00,0.00
51.645953,-0.00,0.00,0.00
51.648028,-0.00,0.00,0.00
51.649624,-0.00,0.00,0.00
51.652076,-0.00,0.00,0.00
51.657802,-0.00,0.00,0.00
51.659579,-0.00,0.00,0.00
51.661014,-0.00,0.00,0.00
51.661961,-0.01,0.01,0.00
51.664247,-0.01,0.00,0.00
51.668780,-0.00,0.00,0.00
51.670366,-0.00,0.00,0.00
51.672007,-0.00,0.00,0.00
51.676334,-0.00,0.00,0.00
51.677196,-0.00,0.00,0.00
51.681156,-0.00,0.00,0.00
51.682946,-0.00,0.00,0.00
51.684168,-0.00,0.00,0.00
51.687241,-0.00,0.00,0.00
51.692138,-0.01,0.00,0.01
51.693280,-0.00,0.00,0.00
51.694761,-0.00,0.00,0.01
51.696772,-0.00,0.00,0.01
51.699043,-0.00,-0.00,0.01
51.701564,-0.00,-0.00,0.01
51.708576,-0.01,0.00,0.01
51.709564,-0.01,-0.00,0.01
51.709995,-0.00,-0.00,0.01
51.711496,-0.00,-0.00,0.01
51.714898,-0.01,-0.00,0.01
51.718238,-0.00,-0.00,0.01
51.719522,-0.01,-0.01,0.01
51.721314,-0.01,-0.01,0.01
51.732266,-0.01,-0.01,0.01
51.733213,-0.01,-0.00,0.01
51.733599,-0.01,-0.01,0.01
51.733962,-0.00,-0.01,0.01
51.734324,-0.01,-0.01,0.01
51.736290,-0.00,-0.01,0.01
51.741975,-0.00,-0.01,0.01
51.742846,-0.00,-0.01,0.01
51.743926,-0.01,-0.01,0.01
51.745955,-0.00,-0.01,0.01
51.748139,-0.01,-0.01,0.01
51.751171,-0.01,-0.01,0.01
51.753426,-0.01,-0.01,0.01
51.757155,-0.01,-0.01,0.01
51.760360,-0.00,-0.01,0.01
51.761945,-0.00,-0.01,0.01
51.764843,-0.01,-0.01,0.01
51.766512,-0.01,-0.01,0.01
51.768224,-0.01,-0.01,0.01
51.770535,-0.01,-0.01,0.01
51.774904,-0.01,-0.01,0.01
51.777184,-0.01,-0.01,0.01
51.779412,-0.01,-0.00,0.01
51.780551,-0.01,-0.00,0.01
51.783010,-0.01,-0.00,0.01
51.785985,-0.01,-0.00,0.01
51.789437,-0.02,0.00,0.01
51.793074,-0.02,0.00,0.01
51.794000,-0.02,0.00,0.01
51.795422,-0.02,0.00,0.01
51.798443,-0.02,0.00,0.01
51.802043,-0.02,0.00,0.01
51.803527,-0.02,0.00,0.01
51.805396,-0.02,0.00,0.01
51.808922,-0.01,0.00,0.01
51.811484,-0.02,0.00,0.01
51.814156,-0.02,0.01,0.01
51.815583,-0.02,0.01,0.01
51.818283,-0.02,0.01,0.01
51.820069,-0.02,0.01,0.01
51.824904,-0.02,0.01,0.01
51.826391,-0.02,0.01,0.01
51.829912,-0.02,0.01,0.01
51.830323,-0.02,0.01,0.01
51.832346,-0.02,0.01,0.01
51.836087,-0.02,0.01,0.01
51.838840,-0.02,0.01,0.01
51.842409,-0.02,0.01,0.01
51.843287,-0.02,0.01,0.01
51.844812,-0.02,0.01,0.01
51.848486,-0.02,0.01,0.01
51.850669,-0.02,0.01,0.01
51.852383,-0.02,0.01,0.01
51.854782,-0.02,0.01,0.00
51.865150,-0.02,0.01,0.01
51.866876,-0.02,0.01,0.01
51.867371,-0.02,0.01,0.01
51.867816,-0.02,0.01,0.00
51.869359,-0.02,0.01,0.01
51.869968,-0.02,0.01,0.00
51.876528,-0.02,0.01,0.00
51.878161,-0.02,0.01,0.01
51.878659,-0.02,0.01,0.01
51.879302,-0.02,0.01,0.00
51.881797,-0.02,0.01,0.01
51.885601,-0.02,0.01,0.01
51.887880,-0.02,0.01,0.01
51.896681,-0.02,0.01,0.00
51.897903,-0.02,0.01,0.00
51.898260,-0.02,0.01,0.00
51.898535,-0.02,0.01,0.00
51.899524,-0.02,0.01,0.00
51.901263,-0.02,0.01,0.01
51.903601,-0.02,0.01,0.00
51.908035,-0.02,0.01,0.00
51.910152,-0.02,0.01,0.00
51.912666,-0.02,0.01,0.00
51.914251,-0.02,0.01,0.00
51.916676,-0.02,0.01,-0.00
51.920829,-0.02,0.02,-0.00
51.923022,-0.02,0.02,-0.00
51.924438,-0.02,0.02,-0.00
51.926779,-0.01,0.02,-0.00
51.929884,-0.02,0.02,-0.00
51.933149,-0.01,0.02,-0.00
51.935441,-0.02,0.02,-0.00
51.937025,-0.01,0.02,-0.00
51.939801,-0.02,0.02,-0.00
51.941957,-0.01,0.02,-0.01
51.946119,-0.01,0.02,-0.00
