time,wx (rad/s),wy (rad/s),wz (rad/s)
23.268726,0.42,-2.39,-0.18
23.271383,0.41,-2.40,-0.17
23.274507,0.40,-2.42,-0.17
23.277415,0.38,-2.44,-0.16
23.277631,0.37,-2.46,-0.15
23.280279,0.35,-2.47,-0.15
23.282678,0.33,-2.48,-0.15
23.286372,0.32,-2.50,-0.14
23.289286,0.30,-2.51,-0.14
23.289804,0.28,-2.52,-0.13
23.292549,0.26,-2.52,-0.12
23.303046,0.24,-2.52,-0.11
23.303967,0.22,-2.52,-0.11
23.304276,0.20,-2.52,-0.11
23.304535,0.20,-2.52,-0.12
23.304792,0.18,-2.52,-0.12
23.308094,0.17,-2.53,-0.12
23.310819,0.15,-2.52,-0.12
23.337814,0.14,-2.51,-0.12
23.339086,0.13,-2.50,-0.12
23.339294,0.12,-2.47,-0.12
23.339505,0.11,-2.44,-0.11
23.339702,0.09,-2.43,-0.12
23.339904,0.08,-2.41,-0.12
23.340088,0.06,-2.38,-0.13
23.340272,0.04,-2.36,-0.15
23.340462,0.04,-2.33,-0.18
23.340671,0.04,-2.31,-0.20
23.340942,0.04,-2.28,-0.22
23.341154,0.05,-2.25,-0.24
23.341347,0.06,-2.23,-0.26
23.347415,0.06,-2.21,-0.28
23.348983,0.07,-2.20,-0.29
23.350070,0.07,-2.19,-0.30
23.351357,0.08,-2.18,-0.32
23.354035,0.08,-2.17,-0.33
23.357551,0.07,-2.17,-0.34
23.360156,0.08,-2.18,-0.34
23.361350,0.07,-2.18,-0.34
23.363944,0.06,-2.18,-0.35
23.366142,0.06,-2.18,-0.35
23.370144,0.06,-2.18,-0.35
23.372918,0.05,-2.19,-0.35
23.373752,0.04,-2.19,-0.35
23.376403,0.04,-2.19,-0.35
23.380356,0.03,-2.19,-0.35
23.382487,0.02,-2.20,-0.35
23.384847,0.01,-2.21,-0.34
23.386066,0.00,-2.21,-0.34
23.389130,-0.01,-2.21,-0.34
23.391233,-0.01,-2.22,-0.33
23.397022,-0.02,-2.23,-0.33
23.397819,-0.03,-2.23,-0.33
23.398655,-0.03,-2.22,-0.33
23.401106,-0.03,-2.21,-0.33
23.404646,-0.03,-2.19,-0.33
23.407344,-0.04,-2.17,-0.33
23.409483,-0.04,-2.15,-0.33
23.410989,-0.05,-2.13,-0.32
23.414011,-0.05,-2.12,-0.32
23.417228,-0.06,-2.11,-0.32
23.419548,-0.06,-2.10,-0.32
23.420967,-0.06,-2.08,-0.32
23.423261,-0.06,-2.06,-0.32
23.426278,-0.06,-2.05,-0.33
23.436981,-0.06,-2.02,-0.33
23.438300,-0.06,-2.00,-0.33
23.438759,-0.06,-1.97,-0.33
23.439145,-0.05,-1.93,-0.33
23.439499,-0.04,-1.90,-0.33
23.442107,-0.03,-1.87,-0.33
23.479887,-0.03,-1.84,-0.32
23.481315,-0.02,-1.82,-0.32
23.482612,-0.02,-1.81,-0.32
23.482864,-0.02,-1.79,-0.32
23.483064,-0.02,-1.78,-0.32
23.483275,-0.03,-1.78,-0.32
23.483495,-0.04,-1.77,-0.32
23.483696,-0.05,-1.77,-0.32
23.483874,-0.06,-1.76,-0.33
23.484070,-0.07,-1.75,-0.33
23.484264,-0.08,-1.75,-0.33
23.484463,-0.08,-1.75,-0.33
23.484648,-0.08,-1.75,-0.34
23.484836,-0.08,-1.75,-0.34
23.485026,-0.09,-1.74,-0.35
23.485223,-0.09,-1.74,-0.35
23.485405,-0.09,-1.73,-0.36
23.485590,-0.09,-1.72,-0.37
23.487690,-0.10,-1.71,-0.37
23.490768,-0.11,-1.71,-0.38
23.493466,-0.12,-1.70,-0.39
23.496854,-0.12,-1.68,-0.41
23.499256,-0.13,-1.67,-0.41
23.500677,-0.14,-1.65,-0.42
23.503254,-0.14,-1.63,-0.43
23.504913,-0.13,-1.62,-0.44
23.506821,-0.13,-1.61,-0.46
23.509544,-0.13,-1.60,-0.47
23.513960,-0.13,-1.58,-0.47
23.515860,-0.12,-1.57,-0.48
23.517057,-0.12,-1.55,-0.48
23.519549,-0.12,-1.53,-0.48
23.522204,-0.12,-1.51,-0.48
23.525875,-0.12,-1.51,-0.47
23.531280,-0.12,-1.50,-0.48
23.532225,-0.12,-1.49,-0.48
23.532644,-0.12,-1.47,-0.47
23.534357,-0.12,-1.46,-0.47
23.538144,-0.12,-1.44,-0.46
23.540272,-0.12,-1.42,-0.46
23.542124,-0.12,-1.41,-0.46
23.544438,-0.12,-1.38,-0.45
23.554783,-0.12,-1.36,-0.44
23.555762,-0.12,-1.33,-0.43
23.556161,-0.12,-1.31,-0.42
23.556540,-0.12,-1.29,-0.42
23.556906,-0.11,-1.26,-0.41
23.559883,-0.11,-1.24,-0.41
23.600007,-0.11,-1.20,-0.41
23.601301,-0.11,-1.17,-0.41
23.601516,-0.09,-1.13,-0.40
23.601718,-0.09,-1.09,-0.40
23.601904,-0.08,-1.06,-0.40
23.602108,-0.07,-1.03,-0.40
23.602302,-0.05,-0.99,-0.39
23.602500,-0.04,-0.95,-0.39
23.602680,-0.02,-0.90,-0.39
23.602873,-0.01,-0.86,-0.39
23.603068,0.00,-0.82,-0.39
23.603262,0.01,-0.78,-0.39
23.603452,0.02,-0.72,-0.39
23.603641,0.03,-0.67,-0.38
23.603833,0.04,-0.64,-0.38
23.604043,0.04,-0.61,-0.39
23.604228,0.04,-0.60,-0.40
23.604408,0.03,-0.59,-0.41
23.605890,0.03,-0.57,-0.41
23.609755,0.03,-0.56,-0.42
23.611126,0.02,-0.54,-0.42
23.614454,0.02,-0.52,-0.41
23.615716,0.02,-0.50,-0.41
23.618216,0.02,-0.48,-0.41
23.622179,0.02,-0.46,-0.41
23.624091,0.02,-0.44,-0.40
23.625403,0.02,-0.42,-0.40
23.630266,0.01,-0.39,-0.40
23.631088,-0.00,-0.36,-0.41
23.634402,-0.01,-0.34,-0.41
23.636877,-0.03,-0.31,-0.42
23.638069,-0.05,-0.28,-0.42
23.640592,-0.07,-0.24,-0.43
23.643209,-0.09,-0.21,-0.43
23.646970,-0.10,-0.16,-0.43
23.649019,-0.11,-0.11,-0.43
23.650352,-0.12,-0.06,-0.42
23.653204,-0.14,0.00,-0.40
23.655385,-0.14,0.07,-0.37
23.659371,-0.15,0.13,-0.35
23.661455,-0.17,0.17,-0.33
23.672461,-0.20,0.20,-0.32
23.673290,-0.24,0.24,-0.30
23.673677,-0.28,0.27,-0.28
23.674035,-0.32,0.30,-0.25
23.674934,-0.37,0.32,-0.22
23.675348,-0.41,0.35,-0.19
23.678122,-0.45,0.38,-0.15
23.720093,-0.50,0.41,-0.11
23.721260,-0.54,0.44,-0.06
23.721485,-0.58,0.46,-0.02
23.721696,-0.62,0.48,0.02
23.721889,-0.67,0.51,0.07
23.722085,-0.71,0.53,0.11
23.722635,-0.76,0.55,0.15
23.722840,-0.82,0.56,0.18
23.723041,-0.87,0.58,0.21
23.723231,-0.92,0.59,0.24
23.723422,-0.97,0.61,0.28
23.723622,-1.03,0.64,0.31
23.723909,-1.08,0.67,0.34
23.724098,-1.13,0.69,0.37
23.724302,-1.19,0.73,0.40
23.724507,-1.24,0.75,0.42
23.724739,-1.30,0.78,0.45
23.724930,-1.36,0.81,0.47
23.725128,-1.43,0.84,0.50
23.726936,-1.50,0.87,0.52
23.731808,-1.57,0.89,0.53
23.732835,-1.64,0.90,0.55
23.734122,-1.70,0.91,0.56
23.736414,-1.77,0.91,0.58
23.739525,-1.83,0.91,0.60
23.742977,-1.89,0.90,0.61
23.747121,-1.93,0.89,0.63
23.749585,-1.98,0.88,0.65
23.750158,-2.01,0.86,0.68
23.751655,-2.04,0.85,0.70
23.755371,-2.07,0.83,0.73
23.757789,-2.08,0.81,0.76
23.759422,-2.08,0.78,0.79
23.764343,-2.08,0.76,0.82
23.765027,-2.07,0.73,0.84
23.767550,-2.05,0.71,0.86
23.769705,-2.02,0.69,0.88
23.771070,-2.00,0.66,0.89
23.773905,-1.97,0.64,0.90
23.787772,-1.94,0.62,0.90
23.788999,-1.92,0.61,0.90
23.789396,-1.89,0.59,0.90
23.789909,-1.87,0.56,0.89
23.790292,-1.85,0.54,0.89
23.790664,-1.84,0.51,0.89
23.792488,-1.82,0.47,0.88
23.794074,-1.81,0.43,0.88
23.822857,-1.80,0.40,0.89
23.823821,-1.79,0.37,0.89
23.824115,-1.78,0.35,0.90
23.824306,-1.77,0.33,0.92
23.824501,-1.77,0.31,0.93
23.824691,-1.76,0.30,0.94
23.824882,-1.76,0.28,0.96
23.825059,-1.76,0.27,0.98
23.825262,-1.76,0.27,1.00
23.825448,-1.76,0.26,1.03
23.825634,-1.76,0.27,1.05
23.825896,-1.76,0.27,1.08
23.826609,-1.76,0.27,1.10
23.829927,-1.76,0.28,1.13
23.831254,-1.76,0.29,1.16
23.832947,-1.75,0.30,1.19
23.835399,-1.74,0.32,1.21
23.839407,-1.73,0.33,1.23
23.841379,-1.72,0.34,1.25
23.842590,-1.70,0.36,1.26
23.846810,-1.68,0.39,1.28
23.848092,-1.66,0.42,1.28
23.852177,-1.63,0.45,1.29
23.853234,-1.61,0.48,1.30
23.855407,-1.59,0.52,1.30
23.857704,-1.56,0.56,1.31
23.861105,-1.53,0.60,1.30
23.864588,-1.50,0.64,1.30
23.865961,-1.47,0.68,1.29
23.868219,-1.44,0.71,1.28
23.870158,-1.40,0.74,1.27
23.874181,-1.37,0.77,1.25
23.876662,-1.33,0.80,1.24
23.877644,-1.30,0.84,1.22
23.880911,-1.27,0.88,1.21
23.882384,-1.24,0.92,1.19
23.886102,-1.21,0.96,1.18
23.888711,-1.19,0.99,1.17
23.889832,-1.17,1.02,1.17
23.892552,-1.15,1.06,1.17
23.903898,-1.13,1.10,1.18
23.904939,-1.12,1.15,1.18
23.905400,-1.09,1.19,1.19
23.905731,-1.06,1.22,1.20
23.905971,-1.04,1.24,1.20
23.907221,-1.01,1.26,1.21
23.911756,-0.98,1.29,1.21
23.930298,-0.94,1.32,1.22
23.931428,-0.91,1.34,1.21
23.931641,-0.87,1.36,1.19
23.931856,-0.84,1.37,1.16
23.932056,-0.80,1.40,1.14
23.932252,-0.77,1.43,1.12
23.932438,-0.73,1.46,1.11
23.932632,-0.70,1.52,1.10
23.932825,-0.66,1.55,1.10
23.935023,-0.63,1.56,1.10
23.937309,-0.60,1.56,1.09
23.938764,-0.57,1.57,1.09
23.941526,-0.53,1.58,1.08
23.944329,-0.51,1.60,1.09
23.948990,-0.48,1.63,1.10
23.949884,-0.45,1.64,1.10
23.951453,-0.43,1.65,1.09
23.953977,-0.41,1.67,1.09
23.957572,-0.38,1.68,1.09
23.960055,-0.37,1.69,1.09
23.963883,-0.35,1.70,1.09
23.964518,-0.33,1.72,1.10
23.966084,-0.32,1.75,1.11
23.969996,-0.30,1.77,1.13
23.972287,-0.28,1.78,1.15
23.973491,-0.26,1.77,1.16
23.976176,-0.26,1.75,1.17
23.979847,-0.24,1.75,1.18
23.982223,-0.23,1.75,1.19
23.984678,-0.22,1.76,1.20
23.985868,-0.20,1.76,1.21
23.989702,-0.18,1.77,1.22
23.990793,-0.16,1.79,1.24
23.996483,-0.14,1.84,1.27
23.997678,-0.11,1.86,1.28
23.998349,-0.09,1.85,1.28
24.000839,-0.07,1.86,1.28
24.003040,-0.05,1.88,1.28
24.006617,-0.03,1.91,1.28
24.009352,-0.00,1.94,1.28
24.010369,0.03,1.99,1.30
24.015641,0.05,2.01,1.29
24.016247,0.08,2.01,1.28
24.019285,0.10,2.01,1.26
24.021479,0.11,2.02,1.25
24.022582,0.14,2.03,1.24
24.026515,0.17,2.03,1.23
24.035114,0.18,2.03,1.21
24.035684,0.19,2.04,1.20
24.035833,0.23,2.03,1.19
24.035964,0.26,2.03,1.18
24.037360,0.28,2.03,1.16
24.041039,0.31,2.03,1.15
24.043470,0.34,2.03,1.14
24.046611,0.37,2.03,1.14
24.047268,0.40,2.04,1.13
24.050062,0.44,2.06,1.14
24.053752,0.47,2.03,1.12
24.055711,0.49,1.99,1.11
24.057405,0.51,1.96,1.09
24.059788,0.53,1.93,1.07
24.062949,0.55,1.91,1.06
24.066064,0.57,1.88,1.04
24.069191,0.59,1.85,1.02
24.070496,0.61,1.82,1.00
24.072908,0.63,1.80,0.98
24.075595,0.64,1.77,0.96
24.079483,0.66,1.74,0.94
24.082353,0.68,1.71,0.92
24.082589,0.71,1.68,0.90
24.085648,0.73,1.67,0.88
24.088228,0.75,1.65,0.86
24.092024,0.77,1.64,0.84
24.094306,0.79,1.64,0.82
24.096816,0.81,1.63,0.81
24.099081,0.82,1.59,0.79
24.100878,0.83,1.56,0.76
24.104505,0.84,1.53,0.73
24.106810,0.85,1.51,0.71
24.107040,0.86,1.49,0.68
24.110862,0.87,1.48,0.66
24.116503,0.88,1.47,0.63
24.117027,0.89,1.46,0.61
24.117958,0.88,1.45,0.58
24.119149,0.88,1.44,0.56
24.122287,0.88,1.43,0.53
24.125770,0.88,1.43,0.50
24.155057,0.87,1.42,0.47
24.155834,0.87,1.42,0.45
24.156017,0.86,1.42,0.42
24.156177,0.86,1.41,0.39
24.156342,0.86,1.41,0.36
24.156492,0.85,1.42,0.33
24.156635,0.84,1.43,0.30
24.156789,0.84,1.45,0.28
24.156938,0.85,1.46,0.26
24.157089,0.84,1.47,0.24
24.157234,0.84,1.48,0.22
24.157383,0.84,1.50,0.21
24.157537,0.85,1.51,0.19
24.159124,0.85,1.52,0.17
24.163751,0.86,1.52,0.15
24.165907,0.86,1.53,0.14
24.166128,0.88,1.54,0.12
24.168756,0.88,1.54,0.11
24.172283,0.90,1.54,0.10
24.175857,0.90,1.54,0.08
24.178400,0.92,1.54,0.07
24.178604,0.92,1.53,0.06
24.181592,0.92,1.53,0.05
24.184455,0.92,1.52,0.04
24.188088,0.92,1.51,0.03
24.189258,0.92,1.50,0.03
24.191570,0.93,1.49,0.02
24.194046,0.92,1.47,0.02
24.195665,0.93,1.45,0.01
24.200161,0.92,1.43,0.01
24.202542,0.92,1.40,0.01
24.204186,0.91,1.37,0.00
24.206797,0.91,1.35,0.00
24.209893,0.90,1.32,-0.00
24.214940,0.89,1.30,-0.00
24.215509,0.89,1.28,0.00
24.215700,0.87,1.25,-0.00
24.219041,0.86,1.22,0.00
24.222326,0.85,1.20,0.00
24.225462,0.84,1.18,0.01
24.227160,0.83,1.16,0.02
24.228890,0.82,1.14,0.02
24.230922,0.82,1.12,0.04
24.234972,0.80,1.11,0.05
24.238286,0.79,1.10,0.06
24.238539,0.78,1.08,0.08
24.240211,0.78,1.07,0.10
24.242362,0.77,1.05,0.12
24.251473,0.77,1.05,0.14
24.252151,0.77,1.04,0.16
24.252433,0.77,1.04,0.18
24.252700,0.77,1.04,0.20
24.254762,0.78,1.05,0.22
24.258627,0.79,1.06,0.23
24.261865,0.80,1.07,0.25
24.290500,0.81,1.07,0.26
24.291358,0.82,1.07,0.27
24.291545,0.83,1.06,0.28
24.291714,0.84,1.03,0.28
24.291876,0.84,1.00,0.28
24.292033,0.86,0.98,0.28
24.292181,0.87,0.97,0.27
24.292333,0.89,0.95,0.26
24.292485,0.90,0.93,0.25
24.292641,0.92,0.91,0.23
24.292803,0.94,0.88,0.21
24.292952,0.96,0.85,0.19
24.293106,0.99,0.81,0.16
24.298128,1.03,0.77,0.13
24.298630,1.08,0.73,0.09
24.300045,1.15,0.68,0.05
24.301887,1.21,0.64,0.00
24.304456,1.26,0.62,-0.05
24.308639,1.31,0.60,-0.10
24.311355,1.34,0.61,-0.16
24.313158,1.36,0.61,-0.22
24.315043,1.35,0.63,-0.26
24.318074,1.33,0.65,-0.30
24.321663,1.29,0.68,-0.33
24.323223,1.23,0.71,-0.35
24.324802,1.16,0.75,-0.35
24.327269,1.07,0.81,-0.35
24.331140,0.99,0.88,-0.34
24.332842,0.91,0.94,-0.34
24.334430,0.84,1.01,-0.34
24.337143,0.77,1.08,-0.35
24.340241,0.70,1.13,-0.37
24.343713,0.66,1.17,-0.39
24.348062,0.62,1.18,-0.42
24.348568,0.59,1.18,-0.43
24.350242,0.56,1.16,-0.44
24.351646,0.53,1.12,-0.44
24.355939,0.51,1.07,-0.43
24.358185,0.48,1.00,-0.42
24.359938,0.45,0.94,-0.40
24.362093,0.41,0.89,-0.38
24.364901,0.37,0.83,-0.36
24.367337,0.32,0.78,-0.33
24.370497,0.27,0.74,-0.30
24.372085,0.23,0.70,-0.27
24.374516,0.20,0.67,-0.25
24.376947,0.18,0.64,-0.22
24.381698,0.20,0.61,-0.20
24.382102,0.21,0.58,-0.18
24.384404,0.26,0.55,-0.17
24.386891,0.31,0.52,-0.15
24.389971,0.38,0.50,-0.15
24.392106,0.45,0.48,-0.15
24.394583,0.54,0.47,-0.16
24.401836,0.61,0.47,-0.17
24.402404,0.68,0.48,-0.20
24.402621,0.73,0.49,-0.23
24.403908,0.78,0.52,-0.27
24.405615,0.82,0.55,-0.32
24.407668,0.84,0.60,-0.37
24.410092,0.85,0.66,-0.43
24.443411,0.86,0.73,-0.49
24.444336,0.86,0.81,-0.55
24.444553,0.87,0.89,-0.61
24.444726,0.87,0.98,-0.67
24.444896,0.86,1.07,-0.73
24.445043,0.87,1.16,-0.78
24.445201,0.87,1.25,-0.82
24.445415,0.88,1.33,-0.86
24.445573,0.88,1.41,-0.89
24.446071,0.89,1.48,-0.90
24.446164,0.89,1.55,-0.91
24.446261,0.88,1.60,-0.91
24.446340,0.87,1.64,-0.91
24.446417,0.86,1.66,-0.90
24.448713,0.85,1.65,-0.89
24.452590,0.83,1.62,-0.87
24.454358,0.81,1.58,-0.84
24.454583,0.79,1.54,-0.79
24.458285,0.77,1.49,-0.75
24.461317,0.76,1.44,-0.69
24.464006,0.76,1.38,-0.64
24.466056,0.76,1.33,-0.57
24.467357,0.77,1.27,-0.51
24.470442,0.79,1.21,-0.45
24.472773,0.80,1.15,-0.40
24.478230,0.83,1.09,-0.34
24.478473,0.84,1.03,-0.30
24.481962,0.86,0.99,-0.26
24.482689,0.87,0.95,-0.23
24.484757,0.88,0.92,-0.20
24.488879,0.87,0.88,-0.18
24.490705,0.87,0.86,-0.16
24.493102,0.87,0.85,-0.14
24.495382,0.87,0.84,-0.13
24.498406,0.87,0.82,-0.13
24.501768,0.86,0.80,-0.13
24.502006,0.84,0.78,-0.14
24.505358,0.83,0.78,-0.15
24.508012,0.81,0.78,-0.18
24.511792,0.80,0.77,-0.20
24.517162,0.79,0.76,-0.22
24.517716,0.78,0.76,-0.23
24.518057,0.77,0.76,-0.25
24.519833,0.76,0.75,-0.27
24.528230,0.76,0.76,-0.28
24.528485,0.77,0.77,-0.29
24.528624,0.79,0.79,-0.30
24.528771,0.81,0.81,-0.31
24.547704,0.84,0.81,-0.32
24.548768,0.86,0.81,-0.32
24.548961,0.88,0.81,-0.33
24.549134,0.91,0.80,-0.33
24.549388,0.92,0.79,-0.33
24.549554,0.94,0.78,-0.32
24.549712,0.96,0.77,-0.32
24.549859,0.97,0.76,-0.31
24.551695,0.98,0.75,-0.30
24.554730,0.99,0.73,-0.29
24.557395,1.00,0.72,-0.28
24.560641,1.01,0.71,-0.27
24.562602,1.01,0.71,-0.27
24.565403,1.02,0.70,-0.27
24.565895,1.02,0.71,-0.27
24.569776,1.03,0.71,-0.27
24.572404,1.03,0.71,-0.28
24.574702,1.02,0.71,-0.29
24.576640,1.01,0.70,-0.30
24.579360,0.99,0.70,-0.30
24.581461,0.98,0.70,-0.32
24.584757,0.96,0.71,-0.33
24.586661,0.95,0.72,-0.35
24.589001,0.94,0.74,-0.36
24.591596,0.92,0.75,-0.38
24.595227,0.91,0.77,-0.40
24.601114,0.89,0.79,-0.42
24.601576,0.87,0.81,-0.44
24.608230,0.86,0.82,-0.46
24.608476,0.84,0.83,-0.47
24.608649,0.82,0.84,-0.48
24.610593,0.80,0.85,-0.49
24.610836,0.79,0.86,-0.51
24.628249,0.77,0.87,-0.52
24.629096,0.75,0.87,-0.52
24.629302,0.73,0.87,-0.53
24.629457,0.71,0.86,-0.53
24.629617,0.69,0.86,-0.54
24.629771,0.68,0.85,-0.53
24.629959,0.66,0.84,-0.53
24.632406,0.64,0.83,-0.53
24.634537,0.63,0.83,-0.53
24.634729,0.62,0.81,-0.53
24.638070,0.61,0.81,-0.53
24.640718,0.60,0.80,-0.52
24.644728,0.59,0.80,-0.52
24.646678,0.58,0.79,-0.52
24.647203,0.58,0.79,-0.51
24.650301,0.58,0.78,-0.51
24.653411,0.58,0.78,-0.51
24.656909,0.59,0.77,-0.50
24.659675,0.59,0.76,-0.50
24.659910,0.59,0.75,-0.49
24.665169,0.60,0.75,-0.49
24.665671,0.61,0.75,-0.49
24.668182,0.62,0.75,-0.49
24.671558,0.62,0.75,-0.49
24.673446,0.64,0.75,-0.49
24.675522,0.64,0.75,-0.49
24.678594,0.65,0.75,-0.50
24.680752,0.66,0.75,-0.50
24.683056,0.67,0.76,-0.50
24.685362,0.68,0.76,-0.51
24.688171,0.69,0.76,-0.51
24.691921,0.70,0.76,-0.52
24.694376,0.70,0.77,-0.53
24.694570,0.71,0.77,-0.54
24.697071,0.71,0.77,-0.54
24.700402,0.71,0.77,-0.55
24.704201,0.71,0.76,-0.56
24.706129,0.72,0.76,-0.57
24.708088,0.71,0.75,-0.58
24.711352,0.72,0.75,-0.59
24.714059,0.71,0.74,-0.60
24.714569,0.71,0.73,-0.61
24.718029,0.71,0.73,-0.62
24.721243,0.71,0.71,-0.63
24.721473,0.71,0.70,-0.64
24.724824,0.71,0.69,-0.65
24.728564,0.70,0.68,-0.66
24.731284,0.70,0.67,-0.67
24.731769,0.69,0.67,-0.68
24.734461,0.69,0.66,-0.69
24.736458,0.69,0.65,-0.71
24.740109,0.68,0.64,-0.72
24.742663,0.68,0.63,-0.73
24.743409,0.67,0.62,-0.73
24.752679,0.67,0.61,-0.74
24.753482,0.66,0.60,-0.75
24.753899,0.65,0.59,-0.75
24.754973,0.64,0.58,-0.76
24.756281,0.63,0.58,-0.77
24.759160,0.62,0.57,-0.78
24.761241,0.60,0.56,-0.79
24.784647,0.59,0.55,-0.80
24.785583,0.58,0.54,-0.80
24.785764,0.58,0.53,-0.81
24.785910,0.57,0.52,-0.81
24.786055,0.56,0.51,-0.81
24.786198,0.54,0.51,-0.81
24.786331,0.54,0.50,-0.81
24.786467,0.53,0.48,-0.81
24.786596,0.52,0.48,-0.80
24.787532,0.50,0.47,-0.80
24.790461,0.49,0.46,-0.79
24.791783,0.48,0.46,-0.78
24.793797,0.47,0.46,-0.76
24.795672,0.46,0.47,-0.74
24.800237,0.44,0.47,-0.73
24.802838,0.43,0.48,-0.71
24.803051,0.41,0.48,-0.69
24.806045,0.39,0.49,-0.67
24.808582,0.37,0.49,-0.66
24.812286,0.35,0.49,-0.65
24.813998,0.32,0.49,-0.64
24.816013,0.30,0.50,-0.62
24.817768,0.28,0.50,-0.61
24.821148,0.26,0.50,-0.60
24.825113,0.23,0.50,-0.60
24.827314,0.21,0.51,-0.59
24.827558,0.20,0.52,-0.58
24.831212,0.18,0.53,-0.57
24.833513,0.17,0.55,-0.55
24.837553,0.15,0.57,-0.54
24.839745,0.14,0.59,-0.52
24.839987,0.13,0.62,-0.50
24.843740,0.12,0.64,-0.47
24.845973,0.11,0.67,-0.45
24.849521,0.10,0.70,-0.43
24.850932,0.09,0.73,-0.41
24.853922,0.07,0.76,-0.38
24.856286,0.05,0.79,-0.36
24.858844,0.03,0.82,-0.33
24.861905,0.02,0.85,-0.31
24.868100,-0.00,0.88,-0.28
24.868650,-0.02,0.91,-0.25
24.868831,-0.05,0.94,-0.21
24.870931,-0.07,0.96,-0.18
24.873088,-0.10,0.97,-0.14
24.875021,-0.13,0.96,-0.10
24.876771,-0.15,0.94,-0.06
24.893236,-0.18,0.97,-0.02
24.894075,-0.22,1.01,0.02
24.894238,-0.26,1.05,0.07
24.894353,-0.29,1.07,0.11
24.894465,-0.34,1.09,0.15
24.894576,-0.38,1.10,0.19
24.895417,-0.43,1.12,0.23
24.898868,-0.47,1.14,0.28
24.901312,-0.52,1.17,0.32
24.901469,-0.57,1.20,0.36
24.904380,-0.62,1.21,0.40
24.908079,-0.64,1.19,0.42
24.911473,-0.67,1.20,0.46
24.911668,-0.71,1.27,0.54
24.914925,-0.77,1.35,0.60
24.918975,-0.83,1.38,0.66
24.920778,-0.88,1.38,0.71
24.923147,-0.94,1.37,0.75
24.923343,-1.00,1.36,0.79
24.926872,-1.05,1.34,0.83
24.929163,-1.12,1.33,0.85
24.932879,-1.18,1.32,0.87
24.936004,-1.25,1.32,0.87
24.936179,-1.31,1.31,0.84
24.939920,-1.36,1.27,0.82
24.942134,-1.44,1.24,0.86
24.945885,-1.54,1.25,0.90
24.948372,-1.65,1.25,0.93
24.948766,-1.76,1.25,0.94
24.951853,-1.86,1.24,0.95
24.955898,-1.95,1.24,0.96
24.958443,-2.03,1.22,0.96
24.960467,-2.11,1.20,0.97
24.960722,-2.17,1.18,0.98
24.966794,-2.22,1.15,1.00
24.968432,-2.26,1.13,1.02
24.970329,-2.29,1.11,1.05
24.970544,-2.31,1.09,1.08
24.973832,-2.33,1.07,1.11
24.977471,-2.35,1.06,1.14
24.978944,-2.36,1.04,1.17
24.985155,-2.38,1.02,1.21
24.985470,-2.41,1.01,1.24
24.985799,-2.44,0.99,1.27
24.989199,-2.47,0.97,1.30
24.993132,-2.50,0.95,1.33
24.995219,-2.52,0.92,1.37
25.000303,-2.54,0.90,1.41
25.000798,-2.55,0.87,1.44
25.000967,-2.54,0.83,1.48
25.004258,-2.52,0.79,1.52
25.006141,-2.50,0.75,1.56
25.007511,-2.45,0.71,1.59
25.010396,-2.40,0.68,1.63
25.028608,-2.34,0.65,1.66
25.029705,-2.27,0.63,1.69
25.029883,-2.20,0.62,1.72
25.030041,-2.12,0.60,1.74
25.030191,-2.05,0.59,1.76
25.030352,-1.98,0.59,1.77
25.030504,-1.91,0.59,1.79
25.031302,-1.85,0.60,1.80
25.034645,-1.79,0.62,1.81
25.034854,-1.74,0.64,1.83
25.038391,-1.69,0.66,1.84
25.040759,-1.65,0.68,1.85
25.044023,-1.61,0.72,1.86
25.045520,-1.56,0.75,1.86
25.048194,-1.52,0.80,1.86
25.051165,-1.47,0.85,1.86
25.054541,-1.43,0.90,1.86
25.055986,-1.38,0.96,1.85
25.058176,-1.34,1.01,1.84
25.061160,-1.30,1.07,1.83
25.064978,-1.25,1.11,1.82
25.066222,-1.22,1.16,1.80
25.067953,-1.18,1.20,1.78
25.070355,-1.14,1.25,1.75
25.073138,-1.11,1.30,1.74
25.076895,-1.09,1.35,1.72
25.078743,-1.06,1.39,1.70
25.080393,-1.04,1.43,1.69
25.082459,-1.02,1.47,1.69
25.085227,-1.00,1.50,1.69
25.089535,-0.99,1.53,1.69
25.091236,-0.97,1.55,1.69
25.091437,-0.96,1.57,1.70
25.094905,-0.95,1.57,1.71
25.097108,-0.94,1.57,1.72
25.101711,-0.92,1.56,1.74
25.103855,-0.91,1.55,1.75
25.104118,-0.90,1.54,1.77
25.107349,-0.88,1.54,1.79
25.110134,-0.86,1.53,1.81
25.118323,-0.84,1.53,1.83
25.118933,-0.82,1.52,1.85
25.119147,-0.79,1.52,1.87
25.119331,-0.76,1.52,1.88
25.121963,-0.73,1.54,1.90
25.126977,-0.70,1.59,1.92
25.128405,-0.66,1.61,1.95
25.140316,-0.63,1.60,1.97
25.140917,-0.61,1.57,1.99
25.141019,-0.59,1.54,2.00
25.141112,-0.57,1.53,2.01
25.141203,-0.54,1.54,2.02
25.141298,-0.51,1.54,2.02
25.143383,-0.49,1.54,2.00
25.148955,-0.47,1.54,1.97
25.150480,-0.45,1.55,1.94
25.151560,-0.43,1.57,1.93
25.153592,-0.41,1.60,1.93
25.156648,-0.39,1.60,1.91
25.160040,-0.38,1.58,1.89
