time,gFx,gFy,gFz,TgF
10.689813,-0.9261,0.4901,-0.6006,1.208
10.694126,-0.9231,0.4959,-0.6062,1.211
10.695326,-0.9185,0.4991,-0.6153,1.213
10.697173,-0.9100,0.5025,-0.6231,1.212
10.699494,-0.9034,0.5054,-0.6302,1.212
10.702232,-0.8950,0.5074,-0.6365,1.210
10.704862,-0.8897,0.5072,-0.6424,1.209
10.706890,-0.8816,0.5057,-0.6473,1.205
10.717147,-0.8733,0.5062,-0.6492,1.200
10.718204,-0.8616,0.5054,-0.6497,1.192
10.718836,-0.8513,0.5052,-0.6507,1.185
10.719336,-0.8401,0.5020,-0.6475,1.173
10.720060,-0.8323,0.4991,-0.6414,1.163
10.721755,-0.8235,0.4979,-0.6365,1.154
10.724281,-0.8174,0.4923,-0.6260,1.141
10.737918,-0.8110,0.4896,-0.6175,1.131
10.739072,-0.8076,0.4839,-0.6111,1.122
10.739520,-0.8051,0.4798,-0.6028,1.114
10.739927,-0.7998,0.4776,-0.5953,1.105
10.740273,-0.7946,0.4747,-0.5901,1.098
10.740546,-0.7902,0.4708,-0.5843,1.090
10.743550,-0.7854,0.4698,-0.5799,1.083
10.744683,-0.7819,0.4668,-0.5733,1.076
10.747470,-0.7771,0.4620,-0.5669,1.067
10.748621,-0.7712,0.4620,-0.5647,1.062
10.751348,-0.7687,0.4607,-0.5630,1.058
10.753446,-0.7668,0.4566,-0.5596,1.053
10.755930,-0.7653,0.4537,-0.5589,1.051
10.760886,-0.7644,0.4517,-0.5569,1.048
10.761663,-0.7665,0.4480,-0.5493,1.044
10.763882,-0.7675,0.4449,-0.5398,1.038
10.765756,-0.7680,0.4429,-0.5308,1.033
10.768598,-0.7690,0.4414,-0.5229,1.029
10.771252,-0.7712,0.4400,-0.5139,1.026
10.773795,-0.7702,0.4383,-0.5039,1.019
10.777255,-0.7700,0.4402,-0.4951,1.016
10.780337,-0.7670,0.4444,-0.4909,1.013
10.781205,-0.7612,0.4497,-0.4873,1.009
10.783773,-0.7526,0.4563,-0.4851,1.005
10.785763,-0.7419,0.4642,-0.4887,1.002
10.788611,-0.7321,0.4715,-0.4919,1.000
10.794187,-0.7182,0.4793,-0.4946,0.995
10.795280,-0.7045,0.4869,-0.4975,0.990
10.795837,-0.6898,0.4976,-0.5007,0.987
10.798121,-0.6762,0.5037,-0.5049,0.983
10.801432,-0.6620,0.5128,-0.5051,0.978
10.803042,-0.6503,0.5135,-0.5061,0.971
10.805509,-0.6376,0.5196,-0.5051,0.965
10.810715,-0.6263,0.5199,-0.5068,0.959
10.811621,-0.6192,0.5194,-0.5046,0.953
10.813069,-0.6139,0.5225,-0.5071,0.952
10.815617,-0.6070,0.5230,-0.5093,0.949
10.817751,-0.6029,0.5260,-0.5129,0.950
10.821226,-0.5958,0.5294,-0.5134,0.948
10.822801,-0.5899,0.5284,-0.5149,0.945
10.835676,-0.5819,0.5274,-0.5173,0.940
10.836839,-0.5767,0.5284,-0.5176,0.938
10.837451,-0.5692,0.5243,-0.5181,0.931
10.837932,-0.5628,0.5223,-0.5207,0.928
10.838395,-0.5587,0.5218,-0.5217,0.926
10.838850,-0.5582,0.5186,-0.5178,0.921
10.840143,-0.5555,0.5196,-0.5163,0.919
10.854673,-0.5547,0.5179,-0.5154,0.917
10.855946,-0.5545,0.5167,-0.5176,0.918
10.856307,-0.5550,0.5142,-0.5156,0.916
10.856623,-0.5560,0.5106,-0.5119,0.912
10.856923,-0.5557,0.5086,-0.5027,0.906
10.857218,-0.5560,0.5050,-0.4948,0.899
10.857670,-0.5596,0.5025,-0.4804,0.892
10.861661,-0.5596,0.4993,-0.4672,0.884
10.862756,-0.5638,0.4974,-0.4523,0.877
10.864526,-0.5674,0.4957,-0.4367,0.871
10.866903,-0.5711,0.4937,-0.4255,0.867
10.869433,-0.5760,0.4966,-0.4150,0.866
10.872148,-0.5784,0.4993,-0.4030,0.864
10.877255,-0.5767,0.5020,-0.3954,0.861
10.878012,-0.5797,0.5067,-0.3903,0.863
10.879308,-0.5792,0.5130,-0.3861,0.865
10.881860,-0.5775,0.5203,-0.3871,0.868
10.884296,-0.5738,0.5257,-0.3908,0.871
10.886782,-0.5709,0.5330,-0.3896,0.873
10.889195,-0.5655,0.5384,-0.3918,0.874
10.893839,-0.5604,0.5470,-0.3971,0.878
10.894801,-0.5552,0.5545,-0.3969,0.879
10.896654,-0.5486,0.5607,-0.3988,0.880
10.899302,-0.5433,0.5694,-0.3971,0.882
10.901545,-0.5379,0.5731,-0.3949,0.880
10.903909,-0.5281,0.5785,-0.3896,0.875
10.906393,-0.5235,0.5839,-0.3832,0.873
10.910906,-0.5179,0.5909,-0.3776,0.872
10.911897,-0.5117,0.5946,-0.3720,0.868
10.914371,-0.5030,0.5980,-0.3666,0.863
10.916661,-0.4990,0.5988,-0.3612,0.859
10.918707,-0.4929,0.5997,-0.3571,0.855
10.921303,-0.4866,0.5990,-0.3566,0.850
10.924483,-0.4812,0.5971,-0.3578,0.846
10.936993,-0.4714,0.5956,-0.3568,0.839
10.938147,-0.4631,0.5922,-0.3617,0.834
10.938715,-0.4609,0.5878,-0.3619,0.830
10.939208,-0.4487,0.5831,-0.3651,0.821
10.939744,-0.4411,0.5775,-0.3678,0.815
10.959763,-0.4370,0.5726,-0.3632,0.807
10.961362,-0.4302,0.5665,-0.3588,0.797
10.961725,-0.4226,0.5633,-0.3534,0.788
10.962948,-0.4189,0.5592,-0.3448,0.779
10.963257,-0.4143,0.5580,-0.3321,0.770
10.963557,-0.4094,0.5594,-0.3236,0.765
10.963867,-0.4062,0.5607,-0.3175,0.762
10.964132,-0.4025,0.5611,-0.3136,0.758
10.964659,-0.3984,0.5646,-0.3116,0.758
10.964926,-0.3957,0.5629,-0.3148,0.757
10.965190,-0.3928,0.5641,-0.3185,0.758
10.965443,-0.3908,0.5614,-0.3202,0.755
10.967876,-0.3891,0.5594,-0.3207,0.753
10.970429,-0.3879,0.5580,-0.3165,0.750
10.972946,-0.3889,0.5563,-0.3160,0.749
10.977812,-0.3894,0.5531,-0.3116,0.745
10.978808,-0.3889,0.5548,-0.3050,0.743
10.980655,-0.3901,0.5563,-0.2992,0.742
10.982799,-0.3920,0.5565,-0.2948,0.742
10.985552,-0.3930,0.5582,-0.2909,0.742
10.987843,-0.3933,0.5592,-0.2894,0.742
10.990167,-0.3950,0.5619,-0.2872,0.744
10.994910,-0.3952,0.5607,-0.2877,0.744
10.996037,-0.3967,0.5582,-0.2838,0.741
10.998240,-0.3962,0.5582,-0.2826,0.741
11.000413,-0.3940,0.5575,-0.2767,0.737
11.002553,-0.3928,0.5565,-0.2740,0.734
11.005094,-0.3896,0.5533,-0.2698,0.729
11.007776,-0.3864,0.5526,-0.2689,0.726
11.011368,-0.3837,0.5514,-0.2657,0.722
11.012559,-0.3837,0.5494,-0.2657,0.721
11.014894,-0.3835,0.5475,-0.2655,0.719
11.017511,-0.3811,0.5467,-0.2657,0.717
11.019749,-0.3767,0.5436,-0.2630,0.712
11.022533,-0.3718,0.5406,-0.2584,0.705
11.035325,-0.3661,0.5370,-0.2505,0.697
11.036230,-0.3574,0.5340,-0.2408,0.686
11.036541,-0.3495,0.5335,-0.2337,0.679
11.036828,-0.3444,0.5340,-0.2281,0.675
11.037112,-0.3376,0.5335,-0.2181,0.668
11.037383,-0.3324,0.5352,-0.2093,0.664
11.039352,-0.3273,0.5392,-0.2036,0.663
11.048494,-0.3224,0.5401,-0.2029,0.661
11.049535,-0.3168,0.5416,-0.2032,0.660
11.050135,-0.3102,0.5438,-0.2036,0.658
11.050456,-0.3073,0.5467,-0.2076,0.661
11.052099,-0.3039,0.5443,-0.2122,0.658
11.054245,-0.3009,0.5401,-0.2178,0.656
11.057091,-0.2980,0.5426,-0.2234,0.658
11.060652,-0.2968,0.5392,-0.2281,0.656
11.061837,-0.2973,0.5333,-0.2322,0.653
11.064366,-0.2953,0.5328,-0.2388,0.654
11.066358,-0.2948,0.5308,-0.2437,0.654
11.069210,-0.2965,0.5289,-0.2486,0.655
11.071947,-0.2980,0.5223,-0.2510,0.652
11.073938,-0.3002,0.5189,-0.2574,0.652
11.077497,-0.2977,0.5167,-0.2598,0.650
11.079175,-0.3017,0.5130,-0.2586,0.649
11.081371,-0.2997,0.5094,-0.2576,0.645
11.084510,-0.3004,0.5089,-0.2549,0.644
11.086589,-0.2982,0.5069,-0.2510,0.639
11.089421,-0.2951,0.5059,-0.2505,0.637
11.094175,-0.2951,0.5010,-0.2498,0.633
11.095077,-0.2919,0.5010,-0.2518,0.632
11.096497,-0.2890,0.4988,-0.2535,0.630
11.098676,-0.2831,0.4988,-0.2540,0.627
11.101053,-0.2811,0.4952,-0.2554,0.624
11.103551,-0.2775,0.4925,-0.2564,0.621
11.106167,-0.2740,0.4883,-0.2525,0.614
11.111184,-0.2714,0.4827,-0.2513,0.608
11.112210,-0.2684,0.4815,-0.2462,0.604
11.113509,-0.2631,0.4747,-0.2393,0.593
11.116257,-0.2587,0.4712,-0.2344,0.586
11.118700,-0.2587,0.4676,-0.2261,0.580
11.121307,-0.2584,0.4678,-0.2161,0.576
11.123315,-0.2579,0.4673,-0.2073,0.573
11.127462,-0.2567,0.4700,-0.2002,0.572
11.129125,-0.2574,0.4752,-0.1931,0.574
11.131332,-0.2577,0.4815,-0.1895,0.578
11.133246,-0.2579,0.4886,-0.1865,0.583
11.135959,-0.2606,0.5008,-0.1905,0.596
11.138081,-0.2626,0.5111,-0.1953,0.607
11.140624,-0.2648,0.5245,-0.2017,0.621
11.144612,-0.2689,0.5350,-0.2117,0.635
11.146377,-0.2704,0.5445,-0.2256,0.648
11.148454,-0.2775,0.5553,-0.2386,0.665
11.151453,-0.2836,0.5663,-0.2537,0.682
11.153126,-0.2904,0.5721,-0.2691,0.696
11.155492,-0.2990,0.5800,-0.2862,0.712
11.160219,-0.3080,0.5858,-0.3031,0.728
11.161145,-0.3214,0.5880,-0.3187,0.742
11.162736,-0.3297,0.5883,-0.3346,0.753
11.165199,-0.3381,0.5870,-0.3448,0.760
11.167577,-0.3442,0.5839,-0.3502,0.763
11.170711,-0.3505,0.5792,-0.3529,0.763
11.173519,-0.3566,0.5726,-0.3546,0.762
11.186118,-0.3603,0.5641,-0.3583,0.759
11.187227,-0.3671,0.5494,-0.3563,0.751
11.187757,-0.3693,0.5377,-0.3510,0.741
11.188267,-0.3737,0.5274,-0.3448,0.733
11.188783,-0.3781,0.5174,-0.3358,0.724
11.190887,-0.3820,0.5094,-0.3231,0.714
11.191190,-0.3837,0.5023,-0.3097,0.704
11.202025,-0.3872,0.4959,-0.2989,0.697
11.202859,-0.3850,0.4927,-0.2857,0.687
11.203146,-0.3891,0.4896,-0.2782,0.684
11.203423,-0.3925,0.4852,-0.2742,0.682
11.203762,-0.3933,0.4813,-0.2730,0.679
11.204370,-0.3947,0.4815,-0.2706,0.679
11.206887,-0.3940,0.4798,-0.2713,0.678
11.210710,-0.3935,0.4808,-0.2720,0.678
11.212258,-0.3911,0.4861,-0.2723,0.681
11.214875,-0.3896,0.4935,-0.2745,0.686
11.216588,-0.3859,0.5042,-0.2808,0.694
11.219222,-0.3857,0.5137,-0.2887,0.704
11.221588,-0.3911,0.5279,-0.2972,0.721
11.226519,-0.3955,0.5450,-0.3060,0.740
11.227727,-0.4021,0.5602,-0.3187,0.760
11.229242,-0.4123,0.5778,-0.3358,0.785
11.231603,-0.4240,0.5949,-0.3483,0.809
11.233891,-0.4392,0.6127,-0.3671,0.838
11.236375,-0.4543,0.6269,-0.3883,0.866
11.238873,-0.4739,0.6366,-0.4108,0.894
11.241593,-0.4917,0.6449,-0.4350,0.920
11.245959,-0.5132,0.6471,-0.4650,0.948
11.246937,-0.5308,0.6442,-0.4892,0.968
11.248933,-0.5455,0.6379,-0.5112,0.983
11.251491,-0.5545,0.6242,-0.5220,0.985
11.254460,-0.5604,0.6098,-0.5293,0.983
11.256688,-0.5665,0.5927,-0.5322,0.977
11.260948,-0.5662,0.5780,-0.5173,0.960
11.261643,-0.5648,0.5668,-0.4970,0.942
11.263788,-0.5645,0.5609,-0.4780,0.928
11.266078,-0.5657,0.5577,-0.4570,0.916
11.268875,-0.5684,0.5570,-0.4409,0.910
11.272242,-0.5758,0.5565,-0.4328,0.910
11.274615,-0.5804,0.5560,-0.4340,0.913
11.285237,-0.5850,0.5560,-0.4347,0.917
11.286303,-0.5882,0.5565,-0.4406,0.922
11.286775,-0.5899,0.5526,-0.4472,0.924
11.287229,-0.5892,0.5475,-0.4536,0.923
11.288115,-0.5899,0.5387,-0.4592,0.921
11.288595,-0.5916,0.5291,-0.4626,0.919
11.290895,-0.5968,0.5157,-0.4648,0.915
11.299160,-0.6043,0.5101,-0.4668,0.918
11.300065,-0.6168,0.5054,-0.4648,0.923
11.300392,-0.6305,0.5042,-0.4626,0.930
11.300669,-0.6464,0.5057,-0.4582,0.940
11.302693,-0.6625,0.5101,-0.4558,0.952
11.305389,-0.6801,0.5199,-0.4562,0.970
11.310645,-0.6957,0.5299,-0.4609,0.989
11.311402,-0.7123,0.5426,-0.4660,1.009
11.312949,-0.7262,0.5577,-0.4775,1.033
11.315523,-0.7389,0.5672,-0.4961,1.055
11.317966,-0.7502,0.5765,-0.5173,1.078
11.320873,-0.7602,0.5880,-0.5393,1.102
11.322580,-0.7714,0.5936,-0.5635,1.125
11.327661,-0.7768,0.5951,-0.5852,1.140
11.328609,-0.7839,0.6002,-0.6023,1.157
11.330442,-0.7883,0.6056,-0.6177,1.170
11.333206,-0.7880,0.6117,-0.6326,1.181
11.335749,-0.7898,0.6139,-0.6434,1.189
11.338127,-0.7939,0.6188,-0.6502,1.198
11.340772,-0.7915,0.6195,-0.6568,1.201
11.344036,-0.7878,0.6220,-0.6585,1.200
11.349484,-0.7858,0.6244,-0.6632,1.203
11.349819,-0.7873,0.6234,-0.6683,1.206
11.350287,-0.7910,0.6227,-0.6710,1.210
11.353378,-0.7946,0.6195,-0.6776,1.214
11.354872,-0.8051,0.6137,-0.6825,1.221
11.358026,-0.8159,0.6083,-0.6808,1.224
11.361455,-0.8315,0.6044,-0.6800,1.233
11.363172,-0.8474,0.5983,-0.6739,1.237
11.365464,-0.8608,0.5924,-0.6597,1.236
11.367933,-0.8728,0.5885,-0.6466,1.235
11.370784,-0.8838,0.5800,-0.6329,1.232
11.372468,-0.8972,0.5773,-0.6207,1.234
11.375508,-0.9063,0.5724,-0.6114,1.234
11.381420,-0.9187,0.5682,-0.6084,1.240
11.381928,-0.9312,0.5629,-0.6062,1.246
11.382152,-0.9383,0.5563,-0.6072,1.248
11.384707,-0.9434,0.5492,-0.6124,1.252
11.389153,-0.9429,0.5418,-0.6211,1.252
11.389401,-0.9464,0.5328,-0.6326,1.257
11.396770,-0.9442,0.5240,-0.6446,1.258
11.397534,-0.9449,0.5150,-0.6531,1.259
11.397766,-0.9468,0.5098,-0.6639,1.264
11.400433,-0.9442,0.5042,-0.6668,1.261
11.402604,-0.9415,0.5040,-0.6729,1.262
11.405005,-0.9407,0.5064,-0.6788,1.266
11.407562,-0.9341,0.5120,-0.6922,1.270
11.409758,-0.9290,0.5201,-0.6998,1.274
11.412211,-0.9224,0.5311,-0.7118,1.280
11.414432,-0.9175,0.5411,-0.7255,1.289
11.417294,-0.9107,0.5506,-0.7360,1.294
11.420168,-0.9063,0.5577,-0.7489,1.301
11.421994,-0.9016,0.5663,-0.7599,1.308
11.424641,-0.9007,0.5687,-0.7660,1.312
11.426796,-0.9009,0.5685,-0.7716,1.315
11.429678,-0.9063,0.5660,-0.7746,1.320
11.431737,-0.9087,0.5638,-0.7768,1.322
11.434719,-0.9129,0.5626,-0.7755,1.323
11.437280,-0.9222,0.5553,-0.7770,1.328
11.440088,-0.9351,0.5501,-0.7792,1.336
11.442266,-0.9464,0.5406,-0.7807,1.341
11.445121,-0.9605,0.5277,-0.7802,1.345
11.446597,-0.9683,0.5174,-0.7821,1.348
11.449585,-0.9786,0.5042,-0.7807,1.350
11.452059,-0.9903,0.4954,-0.7768,1.353
11.454584,-1.0016,0.4810,-0.7746,1.354
11.456853,-1.0106,0.4676,-0.7746,1.356
11.459550,-1.0221,0.4571,-0.7751,1.362
11.461703,-1.0282,0.4488,-0.7714,1.361
11.463250,-1.0389,0.4373,-0.7680,1.364
11.466467,-1.0441,0.4290,-0.7645,1.363
11.467899,-1.0519,0.4234,-0.7623,1.366
11.471136,-1.0575,0.4138,-0.7570,1.365
11.473198,-1.0609,0.4075,-0.7531,1.363
11.477522,-1.0680,0.4026,-0.7489,1.365
11.479130,-1.0722,0.3997,-0.7426,1.364
11.480949,-1.0763,0.3945,-0.7418,1.365
11.483009,-1.0832,0.3921,-0.7379,1.368
11.485477,-1.0883,0.3918,-0.7365,1.371
11.488017,-1.0949,0.3953,-0.7330,1.376
11.490851,-1.1000,0.3997,-0.7311,1.380
11.494768,-1.1029,0.4058,-0.7355,1.386
11.495861,-1.1098,0.4129,-0.7440,1.398
11.497860,-1.1113,0.4231,-0.7536,1.408
11.500905,-1.1113,0.4292,-0.7658,1.416
11.502952,-1.1088,0.4373,-0.7773,1.423
11.505319,-1.1098,0.4427,-0.7824,1.428
11.507802,-1.1064,0.4515,-0.7826,1.428
11.511455,-1.1010,0.4561,-0.7792,1.424
11.512952,-1.0934,0.4651,-0.7755,1.419
11.515210,-1.0866,0.4722,-0.7748,1.416
11.517534,-1.0805,0.4803,-0.7763,1.414
11.520239,-1.0746,0.4883,-0.7733,1.411
11.522844,-1.0700,0.4964,-0.7748,1.411
11.527589,-1.0656,0.5067,-0.7770,1.413
11.529000,-1.0639,0.5133,-0.7824,1.417
11.529970,-1.0617,0.5191,-0.7838,1.418
11.532433,-1.0607,0.5225,-0.7895,1.422
11.535370,-1.0604,0.5238,-0.7904,1.423
11.537086,-1.0631,0.5247,-0.7978,1.429
11.540027,-1.0687,0.5208,-0.8051,1.436
11.553760,-1.0763,0.5159,-0.8088,1.442
11.554720,-1.0792,0.5054,-0.8144,1.443
11.555271,-1.0893,0.4976,-0.8119,1.447
11.555748,-1.0976,0.4842,-0.8085,1.447
11.556294,-1.1059,0.4722,-0.8014,1.445
11.556744,-1.1100,0.4620,-0.7924,1.440
11.557186,-1.1156,0.4478,-0.7819,1.434
11.573392,-1.1178,0.4392,-0.7680,1.426
11.575150,-1.1178,0.4319,-0.7577,1.418
11.576051,-1.1161,0.4243,-0.7465,1.408
11.576617,-1.1147,0.4180,-0.7360,1.400
11.577134,-1.1100,0.4133,-0.7247,1.389
11.577640,-1.1078,0.4087,-0.7213,1.384
11.578250,-1.1061,0.4004,-0.7167,1.377
11.580337,-1.1042,0.3967,-0.7123,1.373
11.580860,-1.1007,0.3909,-0.7054,1.365
11.582071,-1.0951,0.3914,-0.6979,1.356
11.584564,-1.0885,0.3884,-0.6893,1.346
11.587151,-1.0817,0.3877,-0.6854,1.338
11.588910,-1.0692,0.3909,-0.6844,1.328
11.595242,-1.0599,0.3958,-0.6827,1.321
11.596578,-1.0494,0.4026,-0.6852,1.316
11.597106,-1.0409,0.4102,-0.6837,1.311
11.599295,-1.0343,0.4170,-0.6803,1.306
11.601503,-1.0277,0.4278,-0.6810,1.305
11.603825,-1.0223,0.4388,-0.6830,1.305
11.606146,-1.0172,0.4544,-0.6847,1.308
11.610883,-1.0135,0.4676,-0.6903,1.312
11.612347,-1.0074,0.4817,-0.6937,1.315
11.613699,-1.0016,0.4966,-0.6993,1.319
11.616291,-0.9964,0.5064,-0.7030,1.320
11.618432,-0.9881,0.5152,-0.7079,1.320
11.621108,-0.9806,0.5250,-0.7113,1.320
11.623531,-0.9700,0.5311,-0.7123,1.315
11.627961,-0.9610,0.5352,-0.7142,1.312
11.629155,-0.9505,0.5401,-0.7123,1.305
11.631286,-0.9400,0.5401,-0.7071,1.294
11.633456,-0.9327,0.5384,-0.7005,1.285
11.636211,-0.9244,0.5379,-0.6935,1.275
11.638318,-0.9222,0.5392,-0.6842,1.269
11.641658,-0.9212,0.5357,-0.6798,1.264
11.653648,-0.9222,0.5338,-0.6751,1.261
11.655110,-0.9229,0.5323,-0.6786,1.263
11.655487,-0.9239,0.5284,-0.6790,1.262
11.655891,-0.9246,0.5221,-0.6842,1.263
11.656249,-0.9246,0.5172,-0.6854,1.262
11.656547,-0.9256,0.5076,-0.6842,1.258
11.670408,-0.9275,0.4981,-0.6847,1.256
11.671678,-0.9319,0.4849,-0.6839,1.254
11.672050,-0.9358,0.4783,-0.6800,1.252
11.672494,-0.9376,0.4661,-0.6678,1.242
11.672773,-0.9424,0.4595,-0.6593,1.239
11.673130,-0.9422,0.4566,-0.6466,1.231
11.673440,-0.9422,0.4571,-0.6353,1.225
11.678269,-0.9402,0.4566,-0.6260,1.218
11.678796,-0.9388,0.4637,-0.6153,1.214
11.679686,-0.9351,0.4703,-0.6060,1.209
11.682496,-0.9307,0.4749,-0.5970,1.203
11.684846,-0.9234,0.4864,-0.5913,1.200
11.687112,-0.9161,0.4923,-0.5867,1.194
11.689706,-0.9095,0.4991,-0.5840,1.190
11.694008,-0.9043,0.5062,-0.5782,1.187
11.694808,-0.8975,0.5113,-0.5750,1.182
11.697175,-0.8909,0.5164,-0.5745,1.179
11.699622,-0.8875,0.5223,-0.5782,1.181
11.702255,-0.8828,0.5265,-0.5830,1.182
11.704633,-0.8777,0.5262,-0.5857,1.179
11.707041,-0.8726,0.5279,-0.5843,1.175
11.710788,-0.8667,0.5272,-0.5869,1.172
11.712045,-0.8613,0.5230,-0.5860,1.166
11.714488,-0.8569,0.5172,-0.5860,1.160
11.716842,-0.8508,0.5140,-0.5869,1.154
11.719252,-0.8435,0.5089,-0.5840,1.145
11.723194,-0.8381,0.5013,-0.5777,1.135
11.726424,-0.8313,0.4993,-0.5701,1.125
11.727732,-0.8286,0.4952,-0.5637,1.118
11.729535,-0.8264,0.4932,-0.5601,1.114
11.732393,-0.8276,0.4905,-0.5532,1.110
11.734594,-0.8266,0.4915,-0.5545,1.110
11.736904,-0.8266,0.4927,-0.5515,1.109
11.739696,-0.8244,0.4940,-0.5520,1.108
11.744677,-0.8213,0.4932,-0.5525,1.106
11.745919,-0.8157,0.4910,-0.5537,1.101
11.746787,-0.8122,0.4915,-0.5520,1.098
11.749771,-0.8073,0.4915,-0.5498,1.093
11.751777,-0.8029,0.4920,-0.5439,1.088
11.753929,-0.7968,0.4935,-0.5337,1.079
11.756498,-0.7934,0.4944,-0.5283,1.074
11.760980,-0.7856,0.4971,-0.5190,1.065
11.762212,-0.7768,0.4996,-0.5146,1.057
11.764138,-0.7685,0.5057,-0.5075,1.051
11.766372,-0.7578,0.5130,-0.5032,1.044
11.768755,-0.7504,0.5167,-0.5046,1.042
11.771301,-0.7433,0.5228,-0.5012,1.038
11.773893,-0.7377,0.5294,-0.5078,1.040
11.778143,-0.7311,0.5372,-0.5115,1.041
11.779088,-0.7253,0.5416,-0.5173,1.043
11.781231,-0.7221,0.5443,-0.5225,1.044
11.783567,-0.7174,0.5431,-0.5237,1.041
11.785932,-0.7113,0.5421,-0.5217,1.035
11.788803,-0.7062,0.5411,-0.5190,1.030
11.791394,-0.7028,0.5387,-0.5171,1.025
11.803102,-0.6991,0.5350,-0.5132,1.019
11.804138,-0.6957,0.5277,-0.5056,1.009
11.804672,-0.6930,0.5308,-0.5000,1.006
11.805287,-0.6916,0.5274,-0.4948,1.001
11.806037,-0.6874,0.5260,-0.4926,0.996
11.806579,-0.6803,0.5240,-0.4907,0.989
11.820551,-0.6769,0.5201,-0.4885,0.984
11.821537,-0.6698,0.5181,-0.4924,0.980
11.821819,-0.6632,0.5157,-0.4931,0.974
11.822090,-0.6532,0.5130,-0.4970,0.968
11.822474,-0.6446,0.5074,-0.5012,0.961
11.822756,-0.6361,0.5042,-0.5066,0.957
11.823117,-0.6280,0.5010,-0.5088,0.951
11.827415,-0.6207,0.4971,-0.5068,0.943
11.828256,-0.6161,0.4908,-0.5046,0.935
11.830303,-0.6090,0.4835,-0.4988,0.924
11.833123,-0.6051,0.4810,-0.4912,0.916
11.835595,-0.5977,0.4773,-0.4802,0.903
11.837566,-0.5958,0.4766,-0.4670,0.895
11.840065,-0.5943,0.4756,-0.4545,0.887
11.844151,-0.5921,0.4781,-0.4453,0.882
11.846509,-0.5880,0.4805,-0.4391,0.877
11.847650,-0.5858,0.4810,-0.4316,0.872
11.850650,-0.5806,0.4842,-0.4274,0.868
11.852799,-0.5772,0.4859,-0.4235,0.865
11.855155,-0.5692,0.4883,-0.4230,0.861
11.857548,-0.5626,0.4949,-0.4233,0.861
11.860941,-0.5562,0.4996,-0.4223,0.859
11.862732,-0.5521,0.5057,-0.4230,0.860
11.865236,-0.5457,0.5145,-0.4262,0.863
11.867704,-0.5433,0.5199,-0.4296,0.866
11.869757,-0.5403,0.5284,-0.4304,0.870
11.872509,-0.5381,0.5357,-0.4304,0.873
11.878025,-0.5381,0.5428,-0.4272,0.876
11.879088,-0.5391,0.5528,-0.4218,0.880
11.879828,-0.5430,0.5589,-0.4152,0.883
11.882130,-0.5452,0.5692,-0.4057,0.886
11.885014,-0.5486,0.5765,-0.3986,0.890
11.887262,-0.5533,0.5812,-0.3903,0.892
11.889752,-0.5557,0.5883,-0.3839,0.896
11.894700,-0.5567,0.5983,-0.3808,0.902
11.895665,-0.5560,0.6017,-0.3795,0.903
11.897562,-0.5516,0.6073,-0.3832,0.905
11.899770,-0.5486,0.6085,-0.3839,0.905
11.901833,-0.5430,0.6102,-0.3896,0.905
11.904713,-0.5352,0.6129,-0.3913,0.903
11.907310,-0.5274,0.6078,-0.3937,0.896
11.913048,-0.5198,0.6032,-0.4003,0.891
11.914209,-0.5115,0.5949,-0.4008,0.881
11.914807,-0.5034,0.5880,-0.3993,0.871
11.916569,-0.4951,0.5812,-0.4010,0.862
11.919162,-0.4873,0.5712,-0.3947,0.848
11.921540,-0.4841,0.5604,-0.3896,0.837
11.924073,-0.4771,0.5519,-0.3888,0.827
11.934590,-0.4697,0.5418,-0.3832,0.813
11.935579,-0.4644,0.5330,-0.3769,0.801
11.936169,-0.4592,0.5247,-0.3683,0.789
11.936634,-0.4531,0.5169,-0.3595,0.776
11.937081,-0.4507,0.5120,-0.3517,0.767
11.938793,-0.4487,0.5059,-0.3441,0.759
11.941636,-0.4463,0.5008,-0.3368,0.751
11.954510,-0.4419,0.4979,-0.3277,0.742
11.956244,-0.4407,0.4964,-0.3187,0.736
11.956739,-0.4358,0.4991,-0.3104,0.732
11.957029,-0.4348,0.5025,-0.3050,0.731
11.957305,-0.4358,0.5101,-0.2987,0.734
11.957581,-0.4358,0.5186,-0.2945,0.739
11.961138,-0.4348,0.5287,-0.2926,0.744
11.962789,-0.4341,0.5411,-0.2918,0.753
11.963336,-0.4350,0.5489,-0.2896,0.758
11.965622,-0.4385,0.5585,-0.2901,0.767
11.968511,-0.4411,0.5714,-0.2882,0.777
11.971026,-0.4453,0.5812,-0.2894,0.787
11.973076,-0.4487,0.5873,-0.2899,0.794
11.975618,-0.4531,0.5949,-0.2874,0.801
11.979221,-0.4578,0.6032,-0.2848,0.809
11.980632,-0.4595,0.6078,-0.2852,0.814
11.983146,-0.4680,0.6146,-0.2845,0.823
11.985632,-0.4719,0.6181,-0.2869,0.829
11.988096,-0.4736,0.6181,-0.2904,0.831
11.990637,-0.4736,0.6208,-0.2982,0.836
11.994765,-0.4712,0.6200,-0.3038,0.836
11.995893,-0.4666,0.6149,-0.3143,0.833
11.998328,-0.4585,0.6090,-0.3231,0.828
12.000618,-0.4460,0.6066,-0.3319,0.823
12.002854,-0.4372,0.6012,-0.3387,0.817
12.005580,-0.4260,0.5929,-0.3448,0.807
12.007787,-0.4150,0.5846,-0.3463,0.796
12.012257,-0.4057,0.5743,-0.3495,0.785
