time,wx (rad/s),wy (rad/s),wz (rad/s)
3.675142,-0.05,0.05,0.09
3.676263,-0.04,0.04,0.08
3.679050,-0.03,0.04,0.07
3.681601,-0.03,0.04,0.06
3.683328,-0.02,0.03,0.05
3.685896,-0.01,0.04,0.04
3.689789,0.00,0.04,0.03
3.692057,0.01,0.04,0.03
3.692316,0.01,0.04,0.02
3.696306,0.03,0.05,0.01
3.698048,0.04,0.06,0.00
3.703292,0.05,0.06,-0.01
3.705448,0.07,0.07,-0.02
3.705890,0.08,0.08,-0.03
3.707531,0.09,0.08,-0.04
3.710712,0.10,0.09,-0.05
3.714513,0.11,0.09,-0.06
3.716856,0.12,0.10,-0.07
3.718996,0.13,0.11,-0.09
3.723043,0.13,0.12,-0.10
3.725887,0.14,0.12,-0.11
3.727734,0.15,0.13,-0.12
3.728877,0.15,0.13,-0.14
3.730868,0.16,0.13,-0.15
3.733002,0.17,0.14,-0.16
3.735456,0.18,0.14,-0.18
3.740982,0.19,0.14,-0.19
3.741307,0.19,0.15,-0.20
3.742192,0.20,0.15,-0.22
3.745597,0.21,0.15,-0.23
3.747508,0.21,0.14,-0.24
3.750870,0.22,0.14,-0.26
3.753024,0.23,0.14,-0.27
3.756931,0.24,0.13,-0.28
3.757466,0.25,0.13,-0.29
3.759440,0.25,0.12,-0.31
3.763587,0.26,0.12,-0.32
3.766784,0.26,0.12,-0.34
3.766962,0.28,0.11,-0.35
3.769206,0.28,0.11,-0.36
3.774508,0.29,0.11,-0.37
3.775119,0.30,0.11,-0.38
3.776486,0.31,0.11,-0.39
3.779753,0.32,0.11,-0.40
3.781808,0.34,0.11,-0.41
3.785453,0.34,0.12,-0.42
3.788511,0.35,0.12,-0.43
3.788928,0.36,0.12,-0.44
3.792043,0.37,0.12,-0.44
3.794066,0.37,0.11,-0.45
3.798172,0.37,0.11,-0.46
3.800462,0.37,0.11,-0.47
3.802337,0.37,0.10,-0.47
3.805809,0.37,0.10,-0.48
3.806227,0.37,0.10,-0.49
3.810390,0.37,0.09,-0.50
3.813044,0.37,0.09,-0.51
3.813252,0.37,0.08,-0.52
3.816804,0.37,0.08,-0.53
3.819338,0.37,0.07,-0.54
3.823486,0.38,0.06,-0.55
3.824761,0.38,0.05,-0.56
3.826333,0.39,0.05,-0.57
3.829729,0.39,0.05,-0.57
3.832195,0.39,0.05,-0.58
3.835504,0.40,0.05,-0.59
3.839326,0.41,0.06,-0.60
3.839765,0.42,0.06,-0.61
3.841078,0.43,0.06,-0.61
3.844972,0.45,0.06,-0.62
3.848386,0.46,0.06,-0.63
3.848604,0.48,0.06,-0.63
3.851320,0.50,0.05,-0.64
3.853689,0.51,0.05,-0.64
3.859553,0.53,0.05,-0.65
3.860295,0.54,0.04,-0.65
3.861437,0.55,0.04,-0.65
3.863533,0.56,0.03,-0.66
3.865987,0.56,0.03,-0.66
3.870390,0.56,0.03,-0.66
3.872733,0.55,0.02,-0.67
3.873215,0.55,0.02,-0.67
3.875484,0.54,0.02,-0.68
3.878327,0.53,0.01,-0.68
3.881574,0.53,0.01,-0.69
3.883825,0.52,0.01,-0.70
3.884692,0.51,0.01,-0.71
3.888647,0.49,0.01,-0.71
3.889760,0.49,0.02,-0.72
3.894342,0.47,0.02,-0.73
3.895693,0.47,0.02,-0.74
3.897139,0.46,0.02,-0.75
3.900083,0.45,0.01,-0.77
3.902255,0.45,0.01,-0.78
3.907256,0.44,0.01,-0.79
3.908523,0.44,-0.00,-0.80
3.909717,0.44,-0.01,-0.81
3.912387,0.43,-0.02,-0.81
3.914480,0.43,-0.03,-0.82
3.918790,0.43,-0.05,-0.83
3.928895,0.43,-0.07,-0.83
3.929630,0.43,-0.09,-0.83
3.929923,0.44,-0.11,-0.83
3.930295,0.45,-0.14,-0.83
3.931000,0.46,-0.16,-0.83
3.932676,0.47,-0.17,-0.83
3.934110,0.47,-0.19,-0.82
3.954604,0.48,-0.20,-0.82
3.955679,0.50,-0.20,-0.81
3.955947,0.51,-0.21,-0.81
3.956196,0.51,-0.21,-0.80
3.956550,0.52,-0.21,-0.79
3.956813,0.54,-0.21,-0.79
3.957046,0.55,-0.20,-0.78
3.957288,0.55,-0.20,-0.77
3.957527,0.56,-0.20,-0.76
3.958761,0.56,-0.20,-0.75
3.961422,0.56,-0.21,-0.74
3.965072,0.55,-0.21,-0.74
3.967505,0.54,-0.21,-0.74
3.969324,0.52,-0.21,-0.74
3.975269,0.50,-0.21,-0.73
3.976177,0.49,-0.22,-0.73
3.977481,0.48,-0.22,-0.74
3.980521,0.47,-0.22,-0.74
3.981081,0.46,-0.21,-0.74
3.983582,0.45,-0.21,-0.74
3.986028,0.45,-0.21,-0.75
3.990223,0.44,-0.21,-0.75
3.992854,0.43,-0.20,-0.76
3.993746,0.42,-0.20,-0.76
3.995987,0.41,-0.19,-0.76
3.998961,0.40,-0.19,-0.76
4.002055,0.39,-0.18,-0.76
4.012091,0.38,-0.18,-0.76
4.012736,0.36,-0.18,-0.76
4.012998,0.36,-0.18,-0.76
4.013253,0.35,-0.18,-0.75
4.014797,0.33,-0.18,-0.75
4.016805,0.32,-0.18,-0.75
4.018152,0.31,-0.17,-0.75
4.038134,0.31,-0.17,-0.74
4.039140,0.31,-0.17,-0.74
4.039344,0.31,-0.17,-0.74
4.039532,0.31,-0.17,-0.73
4.039718,0.32,-0.18,-0.72
4.039907,0.32,-0.18,-0.70
4.040081,0.33,-0.18,-0.69
4.040282,0.34,-0.17,-0.67
4.041209,0.35,-0.16,-0.65
4.042694,0.35,-0.16,-0.63
4.045100,0.37,-0.15,-0.61
4.050015,0.37,-0.14,-0.59
4.051499,0.39,-0.14,-0.57
4.053183,0.39,-0.13,-0.55
4.056578,0.40,-0.13,-0.53
4.058010,0.40,-0.13,-0.52
4.061737,0.39,-0.13,-0.50
4.063549,0.39,-0.13,-0.48
4.065725,0.38,-0.14,-0.46
4.068006,0.37,-0.15,-0.44
4.072999,0.36,-0.16,-0.43
4.074156,0.35,-0.17,-0.41
4.075861,0.34,-0.18,-0.39
4.077435,0.32,-0.18,-0.37
4.079740,0.31,-0.19,-0.35
4.082829,0.30,-0.19,-0.34
4.085948,0.29,-0.19,-0.32
4.090092,0.28,-0.19,-0.30
4.091005,0.26,-0.18,-0.29
4.092458,0.24,-0.17,-0.28
4.095219,0.23,-0.16,-0.26
4.099226,0.22,-0.15,-0.25
4.101216,0.21,-0.14,-0.25
4.102530,0.19,-0.14,-0.24
4.107455,0.18,-0.13,-0.23
4.108738,0.17,-0.13,-0.22
4.111785,0.16,-0.12,-0.20
4.113150,0.15,-0.12,-0.19
4.114472,0.14,-0.11,-0.18
4.117363,0.14,-0.11,-0.16
4.123311,0.13,-0.11,-0.15
4.124101,0.13,-0.11,-0.14
4.125156,0.12,-0.11,-0.13
4.127459,0.12,-0.11,-0.11
4.129102,0.12,-0.11,-0.10
4.132211,0.11,-0.10,-0.09
4.135349,0.11,-0.10,-0.08
4.138368,0.10,-0.09,-0.08
4.139719,0.10,-0.08,-0.07
4.141512,0.09,-0.07,-0.05
4.145600,0.09,-0.06,-0.04
4.147549,0.09,-0.05,-0.03
4.148942,0.08,-0.04,-0.02
4.151948,0.07,-0.03,-0.01
4.160873,0.07,-0.02,-0.00
4.161672,0.07,-0.02,0.01
4.161977,0.06,-0.02,0.02
4.162264,0.06,-0.03,0.03
4.163945,0.05,-0.03,0.04
4.166236,0.04,-0.03,0.05
4.170277,0.04,-0.04,0.06
4.185395,0.03,-0.05,0.07
4.186357,0.02,-0.06,0.08
4.186563,0.00,-0.07,0.09
4.186754,0.00,-0.08,0.10
4.186927,-0.01,-0.09,0.10
4.187097,-0.01,-0.10,0.10
4.187249,-0.02,-0.10,0.11
4.188917,-0.04,-0.11,0.11
4.190847,-0.04,-0.11,0.12
4.194451,-0.05,-0.10,0.12
4.196672,-0.06,-0.10,0.13
4.198180,-0.07,-0.09,0.13
4.200604,-0.09,-0.09,0.13
4.203332,-0.10,-0.09,0.14
4.206833,-0.11,-0.09,0.14
4.209122,-0.12,-0.09,0.15
4.211230,-0.13,-0.09,0.16
4.213257,-0.14,-0.08,0.17
4.216146,-0.15,-0.08,0.17
4.219446,-0.16,-0.07,0.18
4.222638,-0.17,-0.05,0.19
4.223642,-0.18,-0.04,0.20
4.225577,-0.19,-0.03,0.21
4.234422,-0.20,-0.02,0.22
4.234848,-0.20,-0.02,0.23
4.235217,-0.21,-0.02,0.24
4.235649,-0.21,-0.01,0.25
4.241670,-0.21,-0.01,0.26
4.243007,-0.22,-0.02,0.27
4.244397,-0.23,-0.02,0.29
4.245613,-0.23,-0.02,0.30
4.247522,-0.23,-0.02,0.31
4.250329,-0.23,-0.01,0.32
4.261896,-0.25,-0.01,0.33
4.262735,-0.25,-0.00,0.34
4.263035,-0.25,-0.00,0.35
4.263299,-0.26,-0.00,0.36
4.263563,-0.26,-0.01,0.36
4.266244,-0.27,-0.01,0.38
4.286002,-0.27,-0.01,0.39
4.287172,-0.28,-0.02,0.40
4.287418,-0.28,-0.02,0.40
4.287743,-0.29,-0.03,0.41
4.287993,-0.30,-0.04,0.42
4.288370,-0.30,-0.04,0.43
4.288636,-0.32,-0.04,0.44
4.288876,-0.33,-0.04,0.45
4.289104,-0.33,-0.04,0.46
4.291190,-0.34,-0.04,0.46
4.293004,-0.35,-0.04,0.47
4.294449,-0.35,-0.03,0.48
4.297244,-0.35,-0.02,0.48
4.299556,-0.35,-0.01,0.48
4.303143,-0.36,0.01,0.49
4.306513,-0.36,0.02,0.49
4.307324,-0.36,0.03,0.50
4.309210,-0.36,0.04,0.50
4.313756,-0.36,0.05,0.50
4.315357,-0.36,0.05,0.50
4.317196,-0.37,0.06,0.51
4.319330,-0.36,0.06,0.51
4.324505,-0.36,0.06,0.51
4.325620,-0.36,0.07,0.52
4.328313,-0.36,0.07,0.52
4.329674,-0.36,0.08,0.52
4.332197,-0.36,0.08,0.53
4.334166,-0.35,0.08,0.53
4.339913,-0.35,0.08,0.53
4.340763,-0.35,0.08,0.53
4.341522,-0.35,0.09,0.54
4.344085,-0.35,0.09,0.54
4.347824,-0.35,0.09,0.55
4.352005,-0.35,0.10,0.55
4.353674,-0.36,0.10,0.56
4.359185,-0.36,0.10,0.56
4.365919,-0.36,0.10,0.57
4.366244,-0.37,0.10,0.58
4.366512,-0.38,0.10,0.59
4.366734,-0.38,0.10,0.60
4.366944,-0.38,0.10,0.60
4.370580,-0.39,0.10,0.61
4.370951,-0.39,0.09,0.62
4.382282,-0.39,0.09,0.63
4.382988,-0.40,0.09,0.63
4.383154,-0.41,0.08,0.64
4.383404,-0.41,0.08,0.64
4.383541,-0.42,0.07,0.65
4.388886,-0.43,0.07,0.65
4.389562,-0.44,0.07,0.66
4.390603,-0.44,0.06,0.66
4.393415,-0.45,0.05,0.66
4.397418,-0.45,0.05,0.66
4.400147,-0.46,0.04,0.66
4.401649,-0.46,0.04,0.65
4.403987,-0.47,0.03,0.65
4.405659,-0.47,0.03,0.65
4.409584,-0.47,0.02,0.65
4.412926,-0.47,0.01,0.66
4.414299,-0.47,0.00,0.66
4.416432,-0.47,-0.01,0.66
4.418623,-0.47,-0.02,0.67
4.422529,-0.47,-0.03,0.67
4.425150,-0.46,-0.03,0.67
4.426606,-0.46,-0.04,0.68
4.428908,-0.46,-0.04,0.68
4.431151,-0.46,-0.04,0.68
4.435759,-0.46,-0.04,0.69
4.439349,-0.46,-0.03,0.69
4.439812,-0.45,-0.04,0.69
4.440907,-0.45,-0.04,0.69
4.443867,-0.45,-0.04,0.69
4.447127,-0.44,-0.04,0.70
4.449482,-0.44,-0.04,0.70
4.451384,-0.43,-0.04,0.70
4.453317,-0.43,-0.04,0.70
4.456644,-0.42,-0.05,0.71
4.459787,-0.42,-0.05,0.70
4.462473,-0.41,-0.05,0.71
4.462694,-0.41,-0.06,0.71
4.465649,-0.41,-0.06,0.71
4.469661,-0.41,-0.06,0.70
4.472283,-0.41,-0.05,0.70
4.474970,-0.41,-0.05,0.70
4.475223,-0.40,-0.05,0.69
4.478215,-0.41,-0.05,0.69
4.480719,-0.40,-0.05,0.68
4.484309,-0.41,-0.05,0.68
4.486596,-0.41,-0.05,0.68
4.488764,-0.41,-0.05,0.67
4.491198,-0.41,-0.04,0.67
4.494291,-0.41,-0.04,0.66
4.495512,-0.41,-0.03,0.65
4.497289,-0.41,-0.02,0.65
4.499558,-0.41,-0.01,0.64
4.501754,-0.41,-0.01,0.63
4.509599,-0.41,0.00,0.63
4.510164,-0.41,0.01,0.62
4.510333,-0.40,0.02,0.61
4.511513,-0.40,0.03,0.60
4.514269,-0.40,0.03,0.59
4.517868,-0.39,0.04,0.59
4.526446,-0.39,0.05,0.58
4.527310,-0.38,0.05,0.57
4.527509,-0.38,0.06,0.57
4.527837,-0.38,0.06,0.57
4.529920,-0.37,0.06,0.56
4.532877,-0.36,0.05,0.56
4.535601,-0.36,0.04,0.56
4.536253,-0.35,0.04,0.56
4.538779,-0.35,0.03,0.56
4.541188,-0.34,0.02,0.56
4.543731,-0.34,0.02,0.56
4.546068,-0.34,0.01,0.57
4.549243,-0.34,0.00,0.57
4.551479,-0.34,-0.00,0.57
4.556198,-0.33,-0.01,0.57
4.557921,-0.32,-0.02,0.57
4.558684,-0.32,-0.03,0.57
4.561113,-0.31,-0.04,0.57
4.563920,-0.30,-0.04,0.57
4.567135,-0.30,-0.04,0.57
4.572295,-0.29,-0.05,0.57
4.573326,-0.28,-0.05,0.56
4.574079,-0.28,-0.06,0.56
4.577026,-0.27,-0.06,0.55
4.579853,-0.27,-0.05,0.54
4.581592,-0.26,-0.05,0.53
4.583177,-0.25,-0.05,0.52
4.585840,-0.25,-0.04,0.51
4.590061,-0.24,-0.04,0.49
4.592423,-0.24,-0.04,0.47
4.593362,-0.23,-0.03,0.46
4.595889,-0.22,-0.03,0.44
4.598282,-0.22,-0.02,0.42
4.601981,-0.21,-0.01,0.40
4.606730,-0.21,-0.01,0.38
4.607924,-0.20,0.00,0.36
4.608899,-0.19,0.01,0.34
4.611243,-0.18,0.01,0.32
4.614849,-0.17,0.02,0.30
4.616618,-0.15,0.02,0.29
4.618199,-0.14,0.02,0.27
4.620502,-0.13,0.03,0.25
4.624480,-0.12,0.03,0.23
4.629861,-0.11,0.03,0.21
4.630994,-0.10,0.04,0.19
4.635403,-0.09,0.05,0.18
4.635885,-0.08,0.05,0.16
4.636316,-0.07,0.05,0.14
4.648237,-0.06,0.06,0.12
4.649226,-0.05,0.06,0.11
4.649596,-0.04,0.07,0.09
4.650203,-0.03,0.07,0.07
4.650876,-0.01,0.07,0.06
4.651606,0.00,0.08,0.05
4.653666,0.01,0.08,0.03
4.679309,0.03,0.08,0.02
4.680387,0.03,0.08,0.01
4.680566,0.04,0.07,-0.00
4.680747,0.05,0.07,-0.01
4.680917,0.05,0.07,-0.03
4.681102,0.05,0.07,-0.03
4.681259,0.06,0.07,-0.04
4.681432,0.07,0.07,-0.06
4.681598,0.09,0.07,-0.07
4.681772,0.10,0.08,-0.08
4.681950,0.10,0.08,-0.09
4.682126,0.11,0.09,-0.10
4.685899,0.12,0.09,-0.12
4.689930,0.13,0.10,-0.13
4.690621,0.14,0.11,-0.14
4.692596,0.15,0.12,-0.15
4.694252,0.16,0.12,-0.16
4.698738,0.18,0.12,-0.18
4.702447,0.18,0.12,-0.19
4.703155,0.20,0.12,-0.20
4.707256,0.20,0.12,-0.21
4.707857,0.21,0.12,-0.22
4.710215,0.21,0.12,-0.23
4.713118,0.22,0.12,-0.25
4.713806,0.23,0.12,-0.26
4.716227,0.23,0.11,-0.27
4.718816,0.24,0.11,-0.28
4.723056,0.24,0.11,-0.30
4.724691,0.25,0.11,-0.31
4.726070,0.26,0.11,-0.32
4.729194,0.27,0.11,-0.34
4.731584,0.27,0.11,-0.35
4.735030,0.28,0.11,-0.36
4.739072,0.28,0.12,-0.37
4.739701,0.29,0.12,-0.39
4.741271,0.30,0.12,-0.39
4.743704,0.31,0.12,-0.40
4.747214,0.32,0.11,-0.41
4.749761,0.33,0.11,-0.42
4.751250,0.35,0.11,-0.42
4.756340,0.36,0.10,-0.43
4.757166,0.37,0.10,-0.43
4.760336,0.38,0.10,-0.43
4.761882,0.39,0.09,-0.44
4.763653,0.40,0.09,-0.44
4.765956,0.41,0.08,-0.44
4.780553,0.42,0.08,-0.45
4.781630,0.42,0.08,-0.45
4.782012,0.42,0.08,-0.46
4.782353,0.42,0.08,-0.47
4.782708,0.42,0.08,-0.48
4.783055,0.42,0.08,-0.49
4.785157,0.42,0.09,-0.50
4.785936,0.41,0.09,-0.51
4.804120,0.41,0.09,-0.52
4.805016,0.40,0.09,-0.54
4.805217,0.40,0.09,-0.56
4.805406,0.41,0.09,-0.57
4.805579,0.41,0.09,-0.59
4.805747,0.41,0.08,-0.61
4.805924,0.42,0.08,-0.62
4.806652,0.43,0.08,-0.64
4.809665,0.44,0.07,-0.65
4.810152,0.45,0.07,-0.66
4.812580,0.46,0.06,-0.68
4.815016,0.47,0.06,-0.69
4.818815,0.48,0.06,-0.70
4.824062,0.50,0.05,-0.71
4.824712,0.51,0.05,-0.72
4.825098,0.53,0.04,-0.73
4.827934,0.54,0.04,-0.73
4.831363,0.56,0.04,-0.73
4.833803,0.57,0.04,-0.74
4.834918,0.58,0.04,-0.74
4.839783,0.59,0.04,-0.74
4.840399,0.60,0.04,-0.74
4.843858,0.60,0.04,-0.74
4.846101,0.60,0.05,-0.73
4.847223,0.60,0.05,-0.73
4.849884,0.59,0.06,-0.73
4.853007,0.58,0.06,-0.73
4.857095,0.58,0.06,-0.73
4.858232,0.56,0.06,-0.73
4.859845,0.55,0.06,-0.73
4.862730,0.55,0.06,-0.73
4.866669,0.54,0.05,-0.73
4.869026,0.53,0.05,-0.73
4.880553,0.53,0.05,-0.74
4.881557,0.52,0.04,-0.75
4.883516,0.52,0.04,-0.75
4.883950,0.52,0.03,-0.76
4.884346,0.52,0.03,-0.77
4.885557,0.52,0.03,-0.78
4.886003,0.52,0.02,-0.79
4.903606,0.52,0.02,-0.79
4.904530,0.52,0.01,-0.80
4.904771,0.53,0.01,-0.81
4.904982,0.53,0.00,-0.82
4.905192,0.52,-0.00,-0.82
4.905377,0.53,-0.01,-0.83
4.905563,0.52,-0.03,-0.84
4.905751,0.52,-0.04,-0.84
4.906463,0.51,-0.06,-0.85
4.909140,0.51,-0.07,-0.85
4.911326,0.51,-0.10,-0.86
4.914958,0.51,-0.12,-0.86
4.917296,0.50,-0.14,-0.86
4.918958,0.51,-0.15,-0.86
4.922083,0.50,-0.16,-0.86
4.924466,0.51,-0.17,-0.85
4.929034,0.49,-0.16,-0.85
4.930096,0.49,-0.16,-0.85
4.931376,0.49,-0.16,-0.84
4.934159,0.49,-0.16,-0.83
4.936712,0.47,-0.15,-0.82
4.939890,0.47,-0.15,-0.81
4.942214,0.46,-0.16,-0.81
4.943537,0.45,-0.16,-0.80
4.946389,0.44,-0.16,-0.79
4.949748,0.43,-0.16,-0.78
4.951925,0.42,-0.16,-0.77
4.956082,0.40,-0.16,-0.76
4.956710,0.39,-0.16,-0.75
4.958447,0.38,-0.16,-0.74
4.962659,0.37,-0.17,-0.73
4.964615,0.35,-0.17,-0.72
4.965940,0.34,-0.17,-0.71
4.968876,0.33,-0.16,-0.70
4.973068,0.33,-0.16,-0.69
4.974831,0.32,-0.16,-0.69
4.977813,0.32,-0.15,-0.68
4.978837,0.32,-0.14,-0.68
4.980654,0.31,-0.13,-0.68
4.983098,0.32,-0.12,-0.68
4.990068,0.32,-0.11,-0.68
4.991042,0.33,-0.11,-0.68
4.992598,0.33,-0.11,-0.68
4.993265,0.34,-0.11,-0.68
4.995931,0.34,-0.10,-0.69
4.999461,0.35,-0.10,-0.68
5.002676,0.36,-0.10,-0.68
5.013700,0.37,-0.10,-0.67
5.014541,0.37,-0.09,-0.67
5.014850,0.38,-0.09,-0.66
5.015141,0.38,-0.09,-0.66
5.015402,0.38,-0.09,-0.65
5.015680,0.39,-0.09,-0.64
5.018002,0.39,-0.08,-0.63
5.037223,0.39,-0.08,-0.63
5.039756,0.39,-0.07,-0.62
5.040048,0.38,-0.07,-0.61
5.040298,0.38,-0.07,-0.60
5.040536,0.38,-0.07,-0.59
5.040806,0.37,-0.07,-0.57
5.041043,0.37,-0.07,-0.55
5.041285,0.37,-0.06,-0.52
5.041535,0.36,-0.06,-0.50
5.042384,0.35,-0.06,-0.47
5.045916,0.34,-0.06,-0.44
5.050351,0.33,-0.05,-0.42
5.050817,0.31,-0.05,-0.39
5.052371,0.30,-0.05,-0.36
5.056590,0.29,-0.05,-0.34
5.058489,0.26,-0.04,-0.31
5.061129,0.27,-0.04,-0.29
5.063160,0.25,-0.04,-0.26
5.064525,0.24,-0.03,-0.24
5.067318,0.23,-0.03,-0.22
5.073381,0.22,-0.03,-0.19
5.074345,0.21,-0.03,-0.17
5.074725,0.20,-0.03,-0.15
5.077056,0.19,-0.03,-0.14
5.079303,0.18,-0.03,-0.12
5.083006,0.17,-0.04,-0.10
5.085558,0.16,-0.04,-0.08
5.089629,0.16,-0.05,-0.07
5.090610,0.16,-0.05,-0.05
5.092053,0.16,-0.05,-0.04
5.095451,0.16,-0.05,-0.03
5.099153,0.16,-0.05,-0.02
5.099555,0.15,-0.04,-0.01
5.101920,0.15,-0.04,-0.00
5.107715,0.15,-0.04,0.00
5.108687,0.15,-0.03,0.00
5.110286,0.15,-0.03,0.01
5.112058,0.14,-0.02,0.01
5.114648,0.15,-0.02,0.01
5.116667,0.14,-0.01,0.01
5.123930,0.14,-0.01,0.02
5.125564,0.14,-0.00,0.02
5.126068,0.14,0.01,0.02
5.126465,0.13,0.01,0.02
5.130979,0.13,0.01,0.02
5.132650,0.12,0.02,0.02
5.134927,0.11,0.02,0.03
5.136736,0.10,0.02,0.03
5.140812,0.09,0.02,0.03
5.142898,0.07,0.02,0.04
5.144986,0.06,0.03,0.05
5.146170,0.03,0.04,0.06
5.148725,0.01,0.05,0.07
5.150745,-0.01,0.06,0.08
5.162747,-0.04,0.07,0.09
5.163759,-0.06,0.07,0.10
5.164152,-0.08,0.08,0.11
5.164529,-0.10,0.08,0.12
5.164880,-0.12,0.09,0.12
5.170259,-0.14,0.10,0.13
5.170571,-0.15,0.10,0.14
5.170981,-0.16,0.11,0.15
5.185884,-0.18,0.11,0.16
5.187094,-0.18,0.11,0.17
5.187301,-0.19,0.10,0.18
5.187494,-0.19,0.09,0.19
5.187826,-0.20,0.08,0.20
5.188104,-0.20,0.07,0.22
5.189387,-0.21,0.06,0.23
5.192420,-0.21,0.05,0.24
5.193930,-0.22,0.05,0.25
5.195414,-0.22,0.05,0.26
5.198024,-0.23,0.05,0.27
5.200374,-0.23,0.05,0.28
5.206157,-0.23,0.05,0.29
5.207945,-0.24,0.05,0.30
5.208264,-0.24,0.05,0.31
5.210741,-0.24,0.05,0.32
5.213201,-0.24,0.06,0.33
5.216352,-0.24,0.06,0.34
5.218559,-0.25,0.06,0.34
5.220125,-0.25,0.06,0.35
5.223103,-0.25,0.07,0.36
5.225574,-0.25,0.07,0.37
5.228862,-0.25,0.07,0.38
5.230298,-0.25,0.07,0.38
5.232306,-0.26,0.08,0.39
5.236025,-0.26,0.08,0.40
5.241190,-0.27,0.09,0.41
5.241639,-0.27,0.10,0.42
5.242812,-0.28,0.10,0.43
5.244608,-0.29,0.11,0.44
5.247211,-0.30,0.12,0.45
5.251126,-0.31,0.13,0.46
5.252968,-0.32,0.15,0.47
5.261385,-0.33,0.16,0.48
5.262060,-0.34,0.17,0.49
5.262337,-0.34,0.17,0.50
5.263090,-0.35,0.17,0.51
5.265860,-0.36,0.17,0.52
5.266802,-0.36,0.17,0.53
5.270002,-0.37,0.17,0.54
5.283022,-0.37,0.17,0.54
5.284047,-0.37,0.16,0.55
5.284283,-0.38,0.15,0.56
5.284568,-0.38,0.15,0.56
5.284750,-0.38,0.14,0.57
5.284929,-0.39,0.14,0.57
5.289616,-0.39,0.14,0.58
5.290762,-0.40,0.14,0.58
5.291671,-0.40,0.15,0.58
5.294061,-0.41,0.15,0.58
5.297089,-0.41,0.16,0.59
5.300404,-0.42,0.16,0.59
5.302581,-0.43,0.17,0.59
5.306849,-0.43,0.17,0.59
5.307523,-0.43,0.17,0.59
5.309560,-0.44,0.17,0.60
5.312495,-0.44,0.17,0.60
5.314272,-0.44,0.16,0.60
5.316242,-0.44,0.15,0.61
5.318726,-0.44,0.14,0.61
5.323489,-0.44,0.13,0.62
5.324881,-0.43,0.13,0.62
5.326618,-0.43,0.12,0.62
5.328705,-0.43,0.12,0.63
5.331146,-0.42,0.12,0.63
5.335075,-0.42,0.12,0.63
5.340595,-0.41,0.12,0.63
5.341374,-0.40,0.13,0.64
5.341719,-0.39,0.13,0.64
5.343421,-0.39,0.14,0.64
5.347288,-0.37,0.14,0.64
5.349525,-0.37,0.15,0.65
5.350956,-0.36,0.15,0.65
5.353783,-0.35,0.16,0.65
5.362164,-0.36,0.16,0.65
5.363183,-0.35,0.16,0.65
5.363578,-0.35,0.16,0.65
5.364143,-0.36,0.16,0.66
5.365872,-0.36,0.15,0.66
5.385137,-0.36,0.15,0.66
5.386131,-0.37,0.14,0.66
5.386342,-0.39,0.14,0.66
5.386511,-0.39,0.13,0.66
5.386795,-0.41,0.12,0.66
5.387000,-0.42,0.11,0.66
5.387176,-0.43,0.09,0.66
5.387341,-0.45,0.09,0.66
5.390380,-0.46,0.08,0.66
5.391100,-0.48,0.06,0.66
5.392837,-0.49,0.06,0.66
5.396366,-0.50,0.05,0.66
5.398556,-0.51,0.05,0.66
5.399905,-0.52,0.05,0.66
5.402504,-0.52,0.05,0.66
5.407099,-0.53,0.05,0.66
5.409104,-0.54,0.05,0.66
5.410765,-0.54,0.05,0.65
5.412599,-0.54,0.04,0.65
5.414940,-0.54,0.04,0.65
5.419218,-0.54,0.04,0.65
5.423527,-0.53,0.04,0.65
5.424325,-0.53,0.03,0.64
5.425041,-0.52,0.03,0.64
5.427368,-0.51,0.03,0.64
5.432175,-0.50,0.03,0.64
5.434437,-0.49,0.02,0.64
5.435499,-0.48,0.02,0.63
5.440449,-0.47,0.01,0.63
5.441319,-0.46,0.01,0.63
5.443472,-0.44,0.01,0.63
5.445917,-0.44,0.00,0.63
5.447126,-0.43,-0.00,0.63
5.449618,-0.42,-0.01,0.63
5.452076,-0.41,-0.01,0.63
5.456205,-0.40,-0.01,0.63
5.458474,-0.39,-0.01,0.63
5.459636,-0.39,-0.01,0.63
5.462042,-0.38,-0.02,0.63
5.464490,-0.37,-0.02,0.63
5.468927,-0.36,-0.02,0.63
5.482429,-0.36,-0.02,0.63
5.483680,-0.35,-0.01,0.63
5.484111,-0.35,-0.01,0.63
5.484459,-0.34,-0.01,0.63
5.484974,-0.34,-0.00,0.63
5.485381,-0.34,-0.00,0.62
5.487084,-0.34,-0.00,0.62
5.504171,-0.34,-0.00,0.61
5.505040,-0.33,-0.01,0.61
5.505243,-0.34,-0.01,0.61
5.505420,-0.34,-0.01,0.60
5.505602,-0.34,-0.01,0.59
5.505767,-0.34,-0.02,0.58
5.505942,-0.35,-0.02,0.57
5.506172,-0.34,-0.02,0.57
5.506733,-0.34,-0.02,0.55
5.508800,-0.33,-0.02,0.54
5.511044,-0.33,-0.02,0.53
5.514648,-0.33,-0.02,0.52
5.516954,-0.32,-0.02,0.51
5.518803,-0.32,-0.02,0.50
5.522371,-0.31,-0.02,0.48
5.523435,-0.30,-0.02,0.47
5.527321,-0.29,-0.01,0.46
5.530116,-0.29,-0.01,0.45
5.530933,-0.28,-0.01,0.43
5.533643,-0.28,-0.01,0.42
5.536109,-0.28,-0.01,0.41
5.540715,-0.27,-0.02,0.39
5.541356,-0.26,-0.02,0.38
